"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"7481","c","c","a","b","a","b","a","b","c","b","c","c","a","c","c","b","c","b","c","a","c","b","c","c","a","b","b","c","c","a","c","b","c","b","a","c","b","c","c","a","c","c","c","b","b","a","b","b","a","a","c","a","a","c","a"
"7482","c","c","c","a","a","b","c","c","b","a","a","b","c","b","a","b","b","b","c","a","c","c","a","c","c","a","c","b","b","a","b","c","a","c","b","c","b","b","b","a","b","c","c","c","c","a","b","c","c","a","b","b","c","b","a"
"7483","b","b","c","c","a","b","c","c","b","c","c","c","a","c","b","b","c","b","c","c","c","b","c","c","a","b","a","c","a","a","c","a","b","c","a","b","a","a","c","b","c","c","b","c","c","b","c","a","b","b","b","a","b","a","a"
"7484","c","c","b","a","a","b","c","c","c","a","a","b","c","c","a","c","a","c","b","a","c","b","c","c","a","b","b","a","b","a","c","b","a","c","a","a","a","a","b","a","b","c","b","c","c","c","c","a","c","a","b","b","a","b","a"
"7485","c","c","a","c","a","c","b","a","a","a","b","b","b","c","a","c","c","a","c","a","b","c","b","a","a","c","b","a","c","a","c","b","a","c","a","c","a","b","b","a","b","b","c","a","a","c","b","c","c","a","a","b","a","c","a"
"7486","c","c","b","c","a","a","b","a","b","a","c","b","b","b","a","a","b","a","b","a","a","b","b","b","a","b","b","c","a","a","c","c","b","c","c","b","a","a","b","a","c","a","b","a","a","b","b","a","c","a","b","a","b","c","a"
"7487","c","c","a","b","b","a","b","b","c","c","b","c","a","c","b","b","b","a","a","c","c","c","b","c","b","b","b","c","b","c","c","c","c","c","b","c","b","b","c","a","a","b","a","b","a","c","c","b","c","a","a","b","a","c","a"
"7488","c","c","b","c","a","c","b","a","c","a","a","c","b","c","a","c","b","a","c","c","a","b","b","a","a","c","a","c","c","a","b","b","c","b","a","a","c","c","c","b","a","b","c","b","a","a","b","a","b","a","b","b","b","c","a"
"7489","c","c","a","c","b","b","c","b","b","a","c","b","a","b","a","b","c","b","c","a","c","b","a","c","a","a","c","b","b","b","a","c","a","c","a","c","c","b","c","c","b","b","c","b","a","c","b","c","c","a","b","c","a","c","b"
"7490","c","c","a","b","b","b","b","a","a","c","c","c","b","c","c","a","b","a","c","a","c","b","b","c","a","b","b","a","c","a","c","c","a","b","a","b","b","b","a","a","a","b","a","a","a","c","a","a","b","a","a","a","c","c","a"
"7491","a","b","c","b","b","a","b","c","c","c","a","b","c","c","a","c","b","a","c","a","b","b","b","b","a","c","b","a","c","a","b","b","a","c","a","c","c","b","c","c","c","c","a","c","b","b","b","b","c","a","c","b","a","b","a"
"7492","b","b","c","c","a","c","b","c","c","a","c","c","c","c","a","b","c","c","b","a","c","b","a","c","a","c","b","b","b","a","a","b","a","a","a","b","b","b","c","a","b","a","a","c","a","a","a","b","b","a","c","b","a","c","a"
"7493","b","a","b","b","a","c","b","c","c","a","b","a","c","c","a","c","b","c","c","a","a","a","a","c","a","a","a","a","b","c","b","b","b","c","a","c","c","a","c","b","b","b","a","b","a","c","b","b","b","a","b","c","a","a","a"
"7494","b","c","a","b","b","c","b","b","a","c","b","a","a","c","b","a","b","b","b","a","a","b","a","a","a","c","c","b","c","b","b","b","a","c","a","b","c","b","c","b","c","b","a","c","a","c","c","b","b","c","a","b","a","a","a"
"7495","c","c","a","a","b","b","c","a","c","c","c","a","b","c","b","c","c","a","b","c","a","b","a","a","a","a","b","b","c","a","c","c","a","b","c","b","c","b","c","b","c","b","a","c","a","c","c","a","c","a","b","a","b","b","a"
"7496","c","c","a","b","b","c","a","b","a","a","a","b","a","b","a","c","c","c","b","c","b","b","a","c","a","c","c","a","c","b","c","c","b","c","c","a","c","c","b","a","a","b","c","a","c","b","b","c","c","a","c","a","c","c","a"
"7497","b","b","b","c","b","c","a","a","c","c","a","a","c","c","b","a","a","a","b","c","c","a","a","c","b","c","c","b","c","c","a","b","a","b","a","b","b","a","c","a","c","b","a","c","a","c","c","a","c","a","b","b","a","c","c"
"7498","b","a","b","b","a","c","b","a","b","a","a","c","b","c","c","c","a","a","c","a","c","b","b","c","a","c","a","c","b","a","a","b","c","c","c","c","b","c","b","a","b","a","a","a","a","c","a","a","c","a","a","c","a","c","c"
"7499","c","b","c","a","b","a","a","a","c","a","c","b","a","b","a","a","a","a","b","a","a","a","b","a","a","c","c","c","c","a","c","c","c","b","a","b","b","c","b","c","c","b","b","a","a","b","c","a","c","a","b","c","b","b","a"
"7500","a","b","c","b","b","c","c","c","c","c","c","b","c","b","a","a","b","a","a","a","a","b","b","c","a","b","c","a","b","a","c","b","b","c","c","a","c","a","c","b","b","c","b","b","a","b","c","c","c","a","c","b","a","b","c"
"7501","c","a","b","b","b","c","b","c","c","a","a","c","c","c","b","c","b","c","b","a","b","b","c","b","a","a","a","c","a","a","b","a","c","c","a","c","b","b","b","a","b","c","c","c","b","a","b","c","c","a","c","b","b","b","a"
"7502","b","b","b","c","b","a","c","a","c","c","a","a","b","b","b","c","b","a","c","c","c","c","b","c","c","b","a","c","b","a","c","b","a","b","a","b","b","b","c","a","c","b","c","b","a","c","b","c","c","a","c","a","c","c","a"
"7503","c","c","a","b","a","c","c","b","c","b","b","c","a","c","c","c","a","b","b","b","b","c","a","c","c","c","a","a","c","a","b","c","b","c","c","a","b","a","c","b","a","c","b","c","c","b","c","c","c","a","a","b","c","c","a"
"7504","c","c","b","b","a","b","b","c","a","a","c","b","c","b","a","b","c","c","c","a","c","a","c","b","a","b","a","c","c","a","a","a","a","c","a","c","b","a","c","a","b","b","b","c","a","c","b","a","b","a","a","c","b","c","a"
"7505","b","b","c","b","b","c","c","c","c","c","c","b","b","b","a","a","b","a","a","a","b","b","b","c","a","b","c","c","b","a","c","b","c","b","a","a","c","a","a","b","a","b","b","c","c","c","b","a","c","a","c","a","b","c","a"
"7506","c","c","a","b","a","b","c","b","a","a","a","c","a","c","a","c","c","b","b","b","c","a","a","c","c","b","b","b","b","a","b","c","a","c","a","b","a","b","c","a","c","b","a","b","c","c","c","a","c","c","b","b","a","c","a"
"7507","b","b","c","b","a","c","b","c","c","a","c","b","b","a","a","b","a","c","c","c","c","b","c","c","b","a","c","c","a","c","b","b","c","c","a","c","c","c","c","c","b","c","b","c","b","c","b","a","b","c","b","c","b","c","b"
"7508","c","c","a","b","b","b","b","a","a","c","a","b","b","c","a","c","b","c","b","a","a","b","c","c","a","a","b","a","c","a","c","c","b","c","a","c","b","a","c","a","a","c","a","b","b","a","b","a","b","c","a","b","b","c","a"
"7509","c","a","b","b","b","a","c","c","c","a","b","b","a","a","a","c","b","a","c","a","a","b","a","c","a","c","c","b","b","a","b","c","a","a","a","c","c","a","c","a","a","b","a","b","a","c","c","a","c","c","b","b","b","b","b"
"7510","c","c","a","b","a","b","b","b","b","a","a","b","c","c","a","a","c","c","c","c","c","a","c","c","a","b","b","c","c","a","c","c","c","c","c","c","b","a","c","a","b","c","b","c","a","c","b","c","b","c","a","c","c","c","c"
"7511","c","c","a","b","a","a","b","b","b","c","a","c","a","c","b","c","b","b","c","a","b","b","a","c","a","a","b","b","c","a","c","c","a","b","b","a","b","b","c","a","a","b","a","b","a","c","c","a","c","a","b","c","b","c","a"
"7512","b","a","b","a","a","c","b","a","c","a","b","b","a","c","a","b","b","a","b","a","c","b","a","c","c","b","a","c","b","a","a","a","a","c","a","a","a","b","b","a","a","a","a","b","a","c","b","b","c","a","b","a","a","b","a"
"7513","a","b","c","c","a","b","b","c","b","a","b","b","b","c","a","a","b","a","b","a","c","c","a","b","a","b","b","b","c","a","c","b","b","b","a","b","b","a","c","a","c","b","b","b","a","b","c","a","a","c","c","c","b","c","a"
"7514","b","b","c","c","b","c","c","c","c","c","a","b","c","c","a","a","b","c","c","a","b","c","a","b","a","a","c","a","a","a","c","c","b","c","a","c","c","a","c","c","a","c","c","b","b","c","a","b","c","a","a","a","c","b","a"
"7515","c","a","b","a","b","c","c","a","c","c","a","a","c","b","a","a","a","c","a","a","c","c","c","c","c","c","b","c","b","a","b","b","c","c","a","a","a","c","c","a","c","a","c","b","a","c","a","c","a","a","c","b","c","c","a"
"7516","c","c","b","b","a","b","a","a","c","a","c","a","a","a","a","a","c","b","c","c","c","c","a","c","a","a","a","b","c","a","c","a","a","c","a","a","a","b","b","a","a","b","c","a","a","c","b","c","c","a","a","c","c","c","a"
"7517","c","c","b","a","c","a","b","a","c","a","a","b","b","b","a","c","a","a","c","a","b","a","c","c","a","c","b","a","b","a","b","b","b","c","a","c","c","a","c","c","a","c","b","b","b","c","c","a","c","a","b","b","a","b","a"
"7518","c","c","a","a","b","b","b","a","b","a","a","b","a","b","c","b","b","b","c","a","a","b","a","c","a","a","c","c","c","c","b","b","a","a","b","a","c","b","c","c","a","b","a","c","a","c","b","a","b","a","a","b","b","c","a"
"7519","b","c","a","a","b","c","b","b","c","a","b","a","a","c","a","a","b","a","b","a","a","b","b","c","a","a","c","a","c","c","b","a","a","b","a","a","a","b","c","c","c","b","a","c","b","b","b","b","b","a","c","c","a","c","a"
"7520","b","b","c","b","b","a","c","c","c","c","c","c","c","c","b","b","b","c","b","c","b","c","c","c","b","b","b","c","b","a","c","c","c","c","a","b","b","c","b","a","a","b","c","a","a","c","b","c","c","a","a","b","c","b","a"
"7521","c","a","b","b","a","a","a","a","a","a","a","b","a","c","a","c","b","b","b","a","c","c","a","c","c","b","b","b","c","a","c","b","a","c","a","b","b","b","c","a","c","b","a","c","a","a","c","b","c","c","c","a","c","c","a"
"7522","b","b","c","c","a","c","b","c","b","a","c","a","a","c","a","b","a","c","b","c","c","b","a","c","a","b","b","b","c","c","c","b","c","c","a","c","b","c","b","a","a","b","a","c","a","a","a","b","b","a","c","a","c","a","a"
"7523","c","c","c","c","b","c","b","a","b","a","b","b","b","a","a","c","c","a","c","b","b","b","a","c","a","a","c","a","b","a","c","b","b","a","a","b","c","a","c","a","a","c","b","c","a","c","b","a","b","c","b","a","b","a","a"
"7524","b","b","c","b","a","a","b","c","c","a","c","b","c","c","a","c","b","c","b","a","c","c","c","a","a","b","c","a","c","a","c","c","b","c","a","a","b","a","b","a","b","b","a","c","a","c","c","b","b","c","c","b","a","a","a"
"7525","c","c","a","b","b","b","a","a","a","a","a","a","b","c","c","c","a","a","c","a","b","b","b","c","c","c","c","c","b","c","a","a","c","c","a","a","a","c","c","a","c","b","c","b","a","a","c","c","c","c","c","b","c","b","b"
"7526","c","c","c","b","b","b","b","c","a","c","c","b","a","c","a","a","b","b","c","a","c","c","c","b","a","b","a","c","b","a","b","b","c","a","a","c","b","c","c","a","a","b","c","b","a","b","b","c","c","a","c","a","c","b","a"
"7527","b","a","b","a","b","c","b","a","b","a","c","c","b","c","a","b","b","a","c","a","b","a","b","c","a","c","b","a","b","a","a","b","b","b","a","c","a","a","b","b","b","b","b","c","a","c","b","a","c","a","c","a","b","c","a"
"7528","c","b","a","b","b","b","c","b","c","c","c","c","a","c","b","b","b","b","b","c","a","b","a","a","a","c","b","a","c","a","c","b","b","b","a","c","a","c","b","c","c","a","c","c","a","a","b","c","c","a","c","c","c","b","a"
"7529","c","c","a","b","a","a","c","b","a","a","c","c","a","a","b","a","b","b","c","a","b","b","a","b","a","c","b","b","c","a","a","b","a","c","a","c","b","a","c","a","a","b","b","c","a","c","b","a","c","a","a","c","b","b","a"
"7530","b","c","b","a","a","c","b","a","c","a","b","c","a","c","c","a","c","b","c","a","c","a","a","c","a","c","a","b","c","b","a","b","a","c","a","b","b","b","c","a","c","b","c","b","a","a","c","c","c","c","c","c","c","c","b"
"7531","c","c","a","a","a","b","b","b","c","a","a","c","c","c","b","c","b","c","c","a","a","c","c","b","c","a","a","c","a","a","c","c","b","c","c","c","c","a","b","b","c","b","b","a","a","a","c","a","b","b","c","c","a","c","c"
"7532","b","a","a","b","a","c","b","a","a","a","b","c","b","a","a","c","b","c","c","a","a","a","a","b","a","c","c","c","c","c","a","b","c","b","a","c","b","c","c","a","a","c","c","b","a","c","b","c","a","b","a","a","a","a","a"
"7533","b","b","c","c","b","c","b","c","c","a","a","c","c","b","c","b","c","c","a","b","c","a","c","c","a","a","a","c","b","a","c","b","c","c","a","c","b","c","b","c","b","c","c","c","b","c","b","a","c","c","b","c","a","b","a"
"7534","b","a","c","c","c","a","b","a","c","a","b","a","b","b","a","a","a","a","c","a","a","c","b","b","a","c","a","a","a","a","b","c","a","c","a","b","b","a","b","a","c","b","b","b","a","a","b","a","c","a","c","c","a","b","a"
"7535","c","c","a","c","a","a","b","b","a","c","c","c","c","a","b","b","b","c","c","a","c","c","c","c","c","a","b","c","b","a","a","b","c","b","a","a","c","c","a","b","b","b","b","b","a","a","b","a","b","a","c","c","b","a","a"
"7536","c","c","a","b","b","b","b","a","c","a","c","c","b","c","b","b","b","a","c","a","b","b","b","b","a","c","c","a","a","c","c","a","a","c","a","a","b","b","b","a","a","b","a","a","a","b","c","b","c","b","c","a","a","b","a"
"7537","b","b","a","c","c","b","b","a","c","a","c","b","b","c","a","c","c","a","c","a","b","a","b","c","a","c","b","a","c","a","c","c","b","c","b","b","c","a","c","c","c","b","a","b","a","b","b","a","a","c","a","c","a","c","b"
"7538","b","c","a","b","b","c","c","b","c","c","a","b","a","b","a","c","c","b","c","a","c","c","a","b","c","a","b","a","c","a","c","c","a","c","b","c","c","b","b","c","b","a","a","c","b","a","a","a","c","c","c","a","b","c","a"
"7539","b","c","b","b","a","c","b","a","c","a","b","c","a","c","b","c","a","b","c","a","c","b","a","a","a","b","c","c","c","c","c","b","c","b","a","a","b","a","c","a","b","c","a","c","a","c","b","a","c","c","b","b","a","c","a"
"7540","b","a","b","a","b","c","a","c","c","c","a","b","c","c","b","c","b","c","b","a","b","a","c","c","a","c","c","c","c","c","b","b","a","b","a","c","a","a","c","a","c","b","a","b","a","c","b","b","a","a","b","b","a","c","a"
"7541","b","a","b","b","b","c","b","a","a","a","a","a","c","c","a","b","a","c","b","a","c","b","c","c","a","b","c","a","b","c","c","c","b","b","a","b","c","a","a","a","a","b","b","b","a","c","b","a","a","c","c","c","b","c","b"
"7542","b","b","c","a","a","c","c","c","c","a","b","c","b","c","a","c","c","c","c","a","b","b","a","b","a","a","c","b","c","c","c","b","c","c","a","c","c","a","b","b","b","b","a","a","c","c","b","b","c","a","a","c","a","c","b"
"7543","a","b","c","a","a","b","c","c","c","a","a","b","b","c","a","c","b","a","b","a","b","c","b","c","c","c","b","a","c","a","a","a","a","c","a","b","a","b","b","a","b","b","a","c","c","c","a","b","c","c","c","b","a","b","a"
"7544","c","c","a","b","a","c","c","b","a","b","a","c","a","c","a","c","b","b","c","a","b","b","c","b","a","a","b","a","c","a","b","b","b","b","a","c","b","a","c","a","b","b","c","b","a","a","c","c","c","c","a","a","c","b","b"
"7545","b","b","c","b","a","c","b","c","b","a","c","a","c","a","c","b","c","a","c","b","c","a","b","c","a","b","b","a","b","a","b","c","a","c","c","c","b","a","b","c","b","c","a","c","a","c","b","b","c","a","b","c","a","c","a"
"7546","b","b","c","a","b","c","c","a","c","c","b","b","b","c","a","c","a","a","c","a","a","a","a","a","a","c","b","b","c","a","b","a","a","c","a","b","b","a","b","a","c","c","b","b","a","b","b","a","c","a","c","c","a","b","c"
"7547","b","c","a","c","a","a","a","a","b","a","a","b","b","a","a","c","b","c","b","a","b","b","c","a","a","c","b","c","c","a","b","b","a","c","a","a","c","b","b","c","c","c","c","c","a","c","b","c","c","a","c","b","c","b","a"
"7548","b","b","b","a","a","a","b","a","c","a","c","c","b","b","a","b","b","a","c","a","a","c","a","c","a","a","a","b","c","a","c","a","a","b","a","b","c","a","a","a","a","b","b","b","a","c","b","c","b","a","c","b","a","c","a"
"7549","c","c","a","c","a","c","b","b","b","a","a","b","a","c","a","b","b","b","b","a","c","a","c","a","c","b","a","b","b","a","a","b","a","c","a","c","b","a","b","a","a","c","b","c","c","c","a","a","c","a","b","a","b","c","a"
"7550","a","b","b","b","a","c","c","a","c","a","c","a","a","b","a","b","b","b","c","a","b","c","a","b","a","c","a","a","a","a","b","b","b","c","a","c","b","a","c","a","c","c","b","c","b","b","a","a","b","a","a","a","a","b","a"
"7551","b","b","c","b","a","c","c","c","a","c","b","c","c","c","b","c","b","c","c","c","a","b","c","b","a","c","c","c","a","b","a","c","a","c","a","b","b","b","b","a","c","b","a","a","a","b","c","a","c","c","c","a","b","b","a"
"7552","c","c","c","a","c","b","a","c","c","a","c","b","c","b","a","b","c","c","c","c","b","b","c","b","c","c","b","b","c","a","b","b","a","b","a","c","b","b","c","a","a","a","a","a","a","c","a","b","c","a","b","b","a","c","a"
"7553","c","c","a","a","b","c","b","b","c","c","b","b","c","b","a","c","b","c","c","a","b","b","c","c","a","c","b","c","b","a","b","c","c","c","a","a","b","c","c","a","c","c","c","c","b","c","c","c","b","a","c","c","c","c","a"
"7554","c","c","a","b","b","a","c","b","c","a","c","b","a","c","a","b","c","c","c","b","c","b","c","b","a","a","b","c","c","a","b","b","a","c","a","c","b","b","c","a","a","c","a","b","c","b","a","b","a","b","c","b","c","c","a"
"7555","b","b","c","b","a","c","c","c","c","a","b","b","a","c","a","c","b","a","b","a","b","c","b","b","b","c","b","a","a","a","b","a","b","b","a","b","b","a","a","a","a","a","b","c","a","c","b","c","b","a","b","b","b","a","a"
"7556","b","b","b","b","a","c","b","a","c","a","a","b","b","c","a","b","b","c","b","a","a","c","a","b","c","b","b","c","c","c","c","b","c","b","a","b","c","c","b","b","a","b","a","c","a","a","a","b","c","a","c","b","a","b","a"
"7557","b","b","c","c","a","c","b","c","c","a","a","b","a","b","a","c","b","a","a","a","a","b","b","c","a","b","a","a","b","a","c","b","b","a","a","b","a","a","a","a","a","a","a","a","b","c","a","c","a","c","b","b","c","c","a"
"7558","b","b","c","b","a","a","c","c","c","a","c","b","a","b","a","a","a","b","a","a","b","b","c","c","a","c","b","c","c","a","b","b","c","b","a","c","c","c","c","b","b","b","c","c","a","c","c","c","b","b","b","a","a","c","c"
"7559","c","c","a","b","b","b","b","b","c","c","c","b","a","a","a","a","b","b","c","a","c","c","a","c","c","c","a","b","c","a","b","b","a","c","a","c","c","a","b","a","c","b","b","c","a","a","c","a","c","c","a","c","b","c","b"
"7560","b","a","c","a","a","a","a","c","c","a","c","a","c","c","a","b","b","c","b","a","a","a","c","c","a","b","c","b","b","a","c","b","a","c","a","b","a","b","b","a","a","b","a","c","a","a","c","b","b","c","c","b","a","b","a"
"7561","c","c","a","c","a","b","a","b","b","a","c","b","a","c","a","a","c","b","b","a","a","a","a","c","a","c","b","b","c","a","a","b","a","b","a","c","b","b","a","a","a","a","a","c","b","c","a","b","c","a","b","c","a","c","b"
"7562","b","b","b","a","b","a","b","c","c","a","c","b","c","b","a","a","c","c","c","c","a","c","c","b","b","c","b","c","c","c","b","c","a","b","c","a","b","a","c","c","b","b","a","c","a","b","c","a","a","b","c","b","a","c","c"
"7563","b","b","b","c","a","c","c","a","b","a","c","b","b","a","a","b","b","a","c","a","c","c","b","c","b","c","b","c","c","c","b","a","c","c","a","c","b","a","a","a","a","b","b","c","a","c","c","a","c","c","c","c","b","b","a"
"7564","b","b","b","b","b","c","c","a","c","c","b","a","b","b","a","c","a","c","c","a","c","b","a","b","a","b","b","b","c","a","c","b","c","c","a","a","b","c","b","a","c","c","c","c","a","c","b","c","c","a","b","b","c","c","a"
"7565","b","b","c","a","b","b","c","a","c","c","c","b","b","c","a","b","b","a","c","a","c","c","b","c","c","c","c","c","a","a","b","b","c","c","a","c","b","a","b","a","b","b","b","b","a","c","c","a","c","a","c","b","b","c","c"
"7566","b","b","b","b","a","c","b","c","a","a","b","b","a","c","a","c","a","b","b","a","c","b","a","c","a","b","b","a","a","a","c","a","b","c","a","a","b","c","b","a","a","c","c","c","c","c","a","a","c","a","a","c","b","b","a"
"7567","b","b","a","a","b","c","c","b","c","c","b","a","a","c","a","c","b","a","b","a","b","a","b","a","a","c","b","c","b","a","b","b","c","a","a","c","b","a","b","a","a","b","b","c","a","c","c","a","c","a","c","c","b","b","a"
"7568","b","b","b","a","b","c","c","c","c","a","b","b","a","c","a","c","c","a","b","a","a","b","a","c","b","b","a","b","c","a","c","c","c","c","c","b","a","c","c","a","b","a","c","c","b","a","c","c","c","a","c","b","c","c","a"
"7569","c","c","a","b","a","a","c","a","c","c","c","b","b","c","a","b","a","c","c","a","c","a","c","b","a","a","a","c","a","a","c","b","c","c","a","a","c","c","c","a","c","b","c","c","a","a","c","c","b","b","c","b","c","a","c"
"7570","b","b","c","a","a","c","b","c","c","a","a","b","b","c","c","c","b","a","a","a","b","c","b","c","b","c","b","c","c","c","b","c","a","c","a","a","b","b","c","a","b","c","c","c","a","c","b","c","c","a","b","b","b","c","a"
"7571","c","c","b","a","a","c","c","c","c","a","a","c","b","c","b","c","b","c","b","a","a","b","c","c","a","a","b","c","c","a","b","c","a","c","b","c","b","a","c","c","a","b","b","c","a","a","b","c","b","a","c","b","a","a","a"
"7572","c","c","a","a","a","a","a","b","c","a","c","b","b","c","a","c","a","a","b","a","b","a","b","a","a","c","c","a","c","b","c","b","a","c","c","c","b","b","b","a","b","b","a","c","a","b","b","a","c","a","c","b","b","b","a"
"7573","b","a","b","a","a","c","a","a","b","a","b","a","b","a","b","c","b","a","c","a","a","c","b","b","a","c","a","a","a","a","b","c","a","c","c","b","c","c","c","a","a","a","c","b","b","a","b","c","a","a","a","a","b","c","a"
"7574","c","c","a","b","a","b","b","b","a","a","c","c","c","c","c","b","b","c","b","a","b","b","b","b","a","c","b","a","b","a","b","b","b","c","a","c","c","a","c","a","a","a","b","c","c","c","b","a","c","a","a","c","a","c","b"
"7575","b","b","c","b","b","c","b","a","a","a","b","b","a","c","a","c","c","c","c","b","c","b","c","c","c","b","c","b","b","c","c","b","a","a","a","c","c","b","c","a","c","c","a","c","a","a","b","a","c","a","a","b","a","b","a"
"7576","b","b","c","c","a","b","c","c","c","a","b","b","c","b","c","a","a","c","c","c","c","c","c","b","a","b","b","a","a","a","c","b","b","c","a","a","c","a","c","a","a","b","b","c","c","c","c","a","c","b","b","b","a","c","a"
"7577","b","b","c","a","a","c","a","c","c","c","a","b","c","b","a","b","c","a","c","a","c","c","b","b","a","c","a","c","b","a","c","b","a","c","a","c","c","b","a","a","b","b","a","b","a","c","b","b","c","a","b","c","a","c","a"
"7578","b","b","c","c","c","c","a","c","b","a","a","a","c","c","b","c","b","c","b","a","a","b","c","a","a","a","a","a","c","a","b","a","b","b","a","a","c","a","c","c","c","b","b","c","a","c","a","c","c","a","c","b","c","b","a"
"7579","b","b","c","c","b","b","c","b","c","c","c","b","a","b","a","b","b","a","c","a","c","c","b","b","a","a","b","a","c","a","a","b","b","c","a","c","c","c","b","a","b","b","c","c","a","c","c","c","c","c","b","b","c","c","a"
"7580","c","c","b","c","a","b","b","a","c","c","c","c","b","c","b","b","b","a","c","a","c","b","a","c","a","b","b","a","c","a","c","c","a","c","c","a","a","a","c","b","b","a","b","b","a","a","a","a","c","a","c","c","b","c","a"
"7581","c","c","a","a","a","b","c","b","c","a","c","b","a","b","b","a","b","c","c","a","c","b","c","b","a","b","b","b","c","a","c","c","a","c","a","a","b","a","c","c","c","b","a","b","a","c","c","b","a","a","c","b","a","c","a"
"7582","c","a","a","a","b","c","b","a","c","a","b","b","b","c","a","c","b","a","c","a","c","b","b","b","a","c","b","c","c","a","b","b","c","c","a","a","c","c","c","a","c","b","b","b","a","b","b","a","c","a","c","c","b","c","b"
"7583","b","b","b","c","c","c","b","a","c","a","c","b","b","b","a","b","c","c","c","c","c","a","c","c","c","c","b","c","c","a","b","c","b","b","a","a","c","a","c","c","a","a","b","b","a","c","a","a","c","b","b","b","b","c","c"
"7584","c","c","a","a","a","b","b","b","c","a","c","b","a","b","a","b","a","b","c","a","c","a","a","b","a","c","b","b","c","a","b","a","a","c","c","b","b","b","c","a","c","c","a","c","c","a","c","a","b","a","a","b","b","a","b"
"7585","b","b","b","b","a","c","c","a","c","a","c","c","a","b","a","b","a","b","c","a","c","c","a","b","c","b","c","b","c","a","a","b","a","b","a","b","c","b","c","a","c","c","a","b","a","b","b","b","c","c","a","b","a","b","a"
"7586","b","b","c","b","a","c","c","c","b","a","b","b","c","c","c","c","b","b","b","a","c","b","a","c","a","b","a","a","b","a","c","b","a","a","a","b","b","b","c","a","b","b","a","c","a","c","b","a","c","a","c","b","b","c","a"
"7587","c","c","b","a","a","b","a","c","c","a","c","a","c","c","a","a","a","a","c","a","c","b","b","a","a","b","b","c","c","a","c","c","c","b","b","c","b","c","c","a","b","b","c","b","a","c","c","c","c","c","b","c","b","b","b"
"7588","b","b","b","b","a","c","c","a","c","a","c","b","b","b","a","c","c","a","c","a","b","b","b","b","a","c","b","a","c","a","c","c","a","b","a","b","a","a","c","a","c","b","b","c","a","a","a","a","c","a","b","b","b","b","a"
"7589","c","c","b","b","b","b","b","a","c","c","c","b","b","c","a","a","b","a","b","a","c","c","a","c","a","c","b","b","b","a","b","b","a","a","a","c","b","a","c","a","b","b","b","b","a","a","b","a","b","a","a","b","b","c","a"
"7590","c","a","b","a","b","c","b","a","c","a","a","b","a","b","a","c","a","a","c","a","c","a","a","a","c","a","c","a","c","b","c","b","b","b","c","a","a","a","a","a","c","a","b","c","a","a","b","a","c","a","c","b","a","c","a"
"7591","c","c","a","a","a","c","b","b","a","a","a","b","a","b","a","a","b","a","a","a","c","c","b","a","a","a","a","a","b","a","c","b","b","c","a","b","b","a","c","a","c","b","b","a","a","b","b","a","c","a","c","c","b","b","c"
"7592","c","c","a","c","c","a","a","a","b","b","a","b","b","a","c","b","b","a","c","a","c","b","b","c","a","a","c","a","b","b","b","b","b","c","a","c","b","a","b","a","b","b","b","c","a","a","c","a","c","c","b","a","b","c","b"
"7593","b","a","c","b","a","a","c","c","b","a","c","b","c","a","c","b","c","c","c","b","a","b","b","b","a","c","c","a","c","c","b","b","b","b","a","c","c","a","c","b","c","b","b","c","c","b","a","a","b","a","a","b","b","a","a"
"7594","b","b","c","c","b","c","a","a","b","a","a","a","a","c","a","a","a","b","b","c","a","a","a","c","b","c","c","a","c","c","c","a","a","b","b","a","c","b","c","c","c","c","a","c","b","a","b","c","c","a","c","b","b","b","a"
"7595","b","b","b","b","a","c","c","a","b","c","c","c","b","b","a","a","c","a","c","a","b","a","c","c","a","c","a","c","c","a","c","b","b","c","a","a","c","a","c","c","c","b","b","b","b","b","c","c","c","c","c","b","c","b","a"
"7596","c","c","b","a","b","a","b","c","b","c","c","a","c","b","a","c","c","c","c","b","c","b","c","c","c","b","c","a","c","b","b","b","b","c","c","c","c","c","c","b","b","c","b","b","c","b","a","c","c","b","c","a","a","b","a"
"7597","c","c","a","b","b","c","a","b","c","a","b","b","a","c","a","c","a","a","c","a","b","a","b","c","a","c","b","a","b","b","a","b","b","c","c","c","c","c","c","b","b","b","c","c","c","c","c","c","c","a","c","c","c","c","a"
"7598","c","a","a","a","a","a","a","a","b","a","c","a","b","a","c","b","a","a","c","a","a","c","a","b","c","c","b","b","b","a","a","b","c","c","a","c","c","c","c","a","b","a","c","c","a","a","a","c","b","c","c","c","c","a","b"
"7599","c","c","a","c","a","a","b","a","b","a","c","b","a","c","a","b","b","b","b","a","c","b","c","c","a","b","a","c","b","a","a","b","c","a","a","b","b","b","c","a","c","c","a","b","c","a","b","b","c","c","b","c","a","b","b"
