"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"797","b","a","a","a","b","c","c","a","c","b","a","c","a","b","b","c","a","a","c","c","b","a","c","b","a","c","a","b","b","a","a","b","a","c","a","b","c","a","b","a","c","b","a","c","a","c","c","a","c","a","b","b","a","b","b"
"798","b","a","a","c","b","c","b","a","b","c","b","b","c","a","a","c","c","b","c","a","a","b","c","a","c","b","b","b","a","b","c","c","a","c","c","b","a","b","b","a","c","b","c","b","a","b","b","a","a","a","c","b","a","c","a"
"799","b","b","c","a","b","a","b","b","a","c","b","b","a","c","a","c","a","b","c","c","a","b","b","a","a","b","c","c","b","a","c","b","b","c","a","a","b","b","a","a","c","b","b","c","b","a","b","c","b","c","b","b","b","b","b"
"800","c","b","c","b","b","a","c","c","c","a","b","c","b","a","b","c","a","c","a","c","b","a","c","a","a","b","b","b","c","a","b","c","b","b","a","c","a","c","c","a","b","b","b","a","a","c","c","a","c","b","b","a","a","a","c"
"801","b","a","a","a","b","c","b","a","c","b","b","b","b","c","c","b","c","c","c","a","c","b","b","b","a","b","a","c","c","c","c","a","b","c","a","b","b","c","b","a","c","c","c","c","a","a","c","b","c","a","c","a","b","a","c"
"802","c","a","a","b","c","b","b","b","c","a","c","c","b","b","a","a","a","c","b","a","b","b","c","c","a","c","a","c","c","c","a","a","b","c","a","c","a","a","c","b","a","a","c","a","c","a","a","b","b","a","b","b","a","a","a"
"803","b","a","a","a","b","c","c","a","c","c","a","c","a","b","a","c","c","a","c","a","b","c","a","a","a","c","a","a","c","c","b","a","b","a","a","c","a","a","c","a","a","a","a","a","a","b","c","a","c","b","c","a","a","a","c"
"804","b","b","c","a","b","c","b","b","a","c","b","b","b","a","c","b","c","c","a","a","c","c","b","b","b","a","b","b","a","c","b","c","a","a","a","b","b","b","c","a","c","c","c","b","a","a","c","c","c","c","c","c","b","b","a"
"805","b","a","c","b","c","c","c","b","b","b","a","a","b","c","c","b","a","c","a","a","c","b","b","c","a","b","b","c","b","c","c","c","b","b","a","b","b","a","c","b","c","c","a","b","a","b","a","b","a","a","c","c","c","c","c"
"806","b","b","b","c","b","c","c","c","c","c","b","c","b","a","a","c","a","c","c","c","a","c","b","c","c","b","b","c","c","b","c","a","c","c","c","b","b","c","c","b","b","c","c","b","c","c","a","c","c","a","b","a","b","c","a"
"807","b","a","a","a","c","a","a","a","c","a","b","b","c","a","a","c","c","c","a","a","a","c","c","a","b","b","b","b","c","c","b","c","c","c","a","c","c","b","a","a","b","c","a","c","a","c","b","c","b","c","a","c","c","a","b"
"808","b","a","a","a","b","c","b","b","c","b","b","b","a","a","c","c","b","a","c","a","b","c","a","b","a","c","b","a","c","c","b","b","a","b","b","b","c","b","b","c","c","c","c","a","a","a","c","a","c","a","b","c","a","c","b"
"809","b","a","a","c","b","c","a","a","a","a","b","b","c","c","a","c","a","b","a","b","b","a","a","b","c","c","a","b","c","a","b","a","c","a","a","c","a","b","a","a","b","a","b","a","a","c","c","b","b","a","b","c","b","c","a"
"810","c","b","b","a","b","a","b","b","c","c","c","c","a","b","a","a","b","a","b","b","c","a","a","c","c","b","b","a","a","b","c","c","a","c","c","b","a","a","a","a","c","b","a","a","a","b","b","a","a","a","c","b","a","c","a"
"811","c","b","b","a","b","b","a","a","c","b","c","c","b","c","c","b","a","a","b","a","c","b","c","c","a","b","b","c","b","a","c","b","b","c","b","b","b","a","c","a","b","b","b","c","c","b","b","c","c","b","c","c","b","b","a"
"812","c","b","c","a","c","b","c","b","c","a","c","c","c","c","a","a","a","b","b","a","c","a","a","a","a","b","a","a","c","a","c","b","a","c","c","b","c","a","a","a","c","b","a","c","a","b","b","a","b","a","b","b","a","c","b"
"813","b","c","b","a","b","c","b","b","a","c","b","b","a","c","a","c","b","b","c","c","a","b","c","a","a","b","c","c","a","a","c","a","c","a","c","b","c","b","a","c","c","c","b","c","a","b","c","a","c","a","b","a","a","a","a"
"814","b","b","c","b","b","c","b","a","c","c","b","a","a","a","b","c","b","a","b","c","b","b","a","c","a","c","b","b","a","c","b","b","c","c","a","c","b","b","a","c","a","a","b","c","b","b","b","c","b","a","b","c","b","c","a"
"815","c","b","a","c","b","a","b","a","b","a","a","c","a","c","a","a","a","a","b","a","c","a","c","c","a","b","c","b","b","a","b","a","a","c","a","c","b","a","c","b","a","c","b","c","c","b","a","a","a","a","c","b","a","c","a"
"816","b","c","b","b","a","c","c","a","c","b","a","b","a","c","c","b","b","a","c","a","c","b","a","a","a","b","c","a","a","a","b","a","b","a","a","c","a","c","b","a","b","c","b","b","c","c","c","b","c","b","b","a","b","c","c"
"817","c","b","b","a","b","b","b","b","a","a","b","a","a","b","c","c","b","c","c","a","b","b","b","c","a","b","c","c","a","a","b","a","b","c","a","c","c","b","a","c","b","c","c","a","b","c","a","c","c","c","b","c","b","c","b"
"818","b","b","c","b","c","c","c","c","c","a","a","a","b","b","a","b","b","a","a","b","c","a","b","b","b","b","b","c","c","c","b","c","b","c","a","c","a","c","c","a","b","b","c","c","a","c","a","c","a","b","b","b","b","b","c"
"819","b","a","a","a","b","c","c","a","b","c","b","a","a","b","a","c","a","a","c","a","b","c","b","a","b","c","c","c","b","b","b","b","b","c","c","c","c","c","c","a","b","a","b","c","c","c","b","a","c","b","b","c","a","b","a"
"820","b","c","b","b","b","c","c","a","c","a","b","c","a","c","b","c","c","a","b","a","c","a","a","c","a","b","c","a","c","c","b","c","c","c","b","c","a","b","a","c","a","c","b","b","b","b","a","c","c","c","b","b","c","b","a"
"821","c","b","c","b","b","b","c","b","c","a","c","c","a","c","a","b","c","a","a","a","c","c","c","c","a","a","c","b","a","a","c","c","b","c","a","a","a","c","a","c","c","b","b","c","a","b","b","a","b","b","b","b","a","c","c"
"822","c","b","c","a","b","b","b","c","a","c","b","b","b","c","c","c","b","b","a","b","b","b","c","a","c","b","c","c","a","a","c","a","b","c","a","b","b","a","a","a","c","b","c","c","b","b","b","c","b","b","c","b","c","c","c"
"823","b","a","a","c","a","b","b","b","a","b","c","a","c","c","b","c","c","c","c","c","b","c","b","c","a","c","c","c","c","a","b","b","b","b","a","c","b","c","c","b","b","c","c","b","c","c","c","a","c","a","b","b","a","c","c"
"824","b","b","c","a","b","c","b","b","a","c","b","b","c","a","a","c","c","c","c","c","b","a","b","a","a","c","a","a","a","a","b","b","a","a","b","c","c","a","c","c","a","c","a","a","b","a","a","b","c","c","a","b","b","a","a"
"825","b","b","c","b","b","c","b","c","b","c","b","c","c","a","a","a","b","c","c","c","c","b","a","c","a","b","b","a","c","b","c","c","a","a","c","b","a","a","c","b","b","b","a","b","c","c","b","a","c","a","c","b","a","b","a"
"826","b","a","a","c","b","a","b","a","c","c","a","c","a","b","a","c","a","a","c","a","a","c","a","b","b","c","b","b","c","c","b","b","a","b","a","c","b","a","a","c","b","c","a","c","a","c","b","a","a","a","b","a","c","b","c"
"827","b","a","a","c","a","c","a","a","b","a","a","b","a","c","a","c","a","a","b","c","a","a","c","a","a","c","a","c","c","a","c","a","c","a","a","b","b","c","b","a","c","b","c","c","b","c","b","c","b","c","b","b","a","b","a"
"828","b","a","c","b","a","c","a","b","c","a","b","a","a","a","a","c","c","a","a","b","a","a","a","c","c","c","a","a","b","a","a","a","a","a","a","c","a","b","c","a","b","c","c","b","c","c","c","c","c","a","b","a","b","a","a"
"829","b","b","b","a","b","c","b","a","b","c","b","a","a","c","b","c","c","a","b","c","b","a","a","c","a","b","c","a","a","c","c","c","b","c","a","b","c","b","c","a","c","a","c","c","c","b","b","c","a","b","c","a","a","c","b"
"830","c","b","c","b","c","b","a","c","c","b","c","c","b","a","c","b","c","c","c","a","c","c","c","b","a","b","c","b","c","a","c","b","c","b","a","b","c","c","c","c","c","c","b","c","a","b","b","a","c","a","c","c","a","b","a"
"831","b","a","a","a","b","c","a","b","a","a","b","c","c","a","a","c","a","b","c","a","b","c","c","c","c","a","b","b","c","b","b","c","a","c","a","c","c","b","c","a","b","c","c","c","b","c","a","b","a","c","b","a","b","a","a"
"832","b","a","c","a","b","b","b","b","a","c","c","c","a","b","a","b","a","b","c","a","c","b","c","c","a","b","a","c","b","c","c","b","b","c","a","b","a","a","b","c","c","a","c","c","a","b","b","b","b","a","c","b","a","c","a"
"833","b","a","a","a","c","c","a","a","b","a","a","a","a","a","a","b","c","a","c","a","c","b","a","a","c","b","c","a","a","a","c","a","a","a","c","b","c","a","c","b","c","b","a","a","c","b","b","a","a","a","c","c","a","a","a"
"834","b","b","c","b","c","c","a","b","c","b","b","b","c","c","b","c","b","c","b","c","b","c","b","c","a","c","b","a","a","c","b","c","a","a","a","c","a","a","a","a","a","b","a","a","b","c","a","a","b","c","b","c","a","c","a"
"835","b","a","a","a","b","b","b","a","c","b","c","b","b","a","c","a","b","a","b","c","a","b","b","c","c","b","b","a","a","b","c","c","a","b","a","a","c","a","a","a","b","a","b","a","a","c","c","a","c","a","b","a","a","b","c"
"836","b","c","b","b","b","c","b","b","a","c","b","b","a","b","a","c","a","a","c","b","b","c","b","a","b","c","b","a","a","c","b","b","b","c","a","c","c","b","b","a","b","a","c","c","c","c","b","b","c","b","b","b","c","b","c"
"837","b","a","a","a","b","c","b","a","c","c","b","b","a","a","a","c","c","c","a","a","b","a","c","c","c","c","a","b","b","a","b","b","c","c","b","c","a","c","b","c","a","a","c","a","a","c","a","c","a","a","a","c","c","c","b"
"838","b","a","a","a","c","c","c","a","a","b","b","b","c","b","c","b","b","c","c","b","c","c","c","a","c","b","c","b","a","a","c","c","a","a","a","b","a","a","b","b","c","c","a","c","c","b","c","a","b","b","b","b","a","b","c"
"839","c","b","c","a","b","a","a","b","c","c","c","c","c","b","b","a","c","c","c","a","c","c","c","a","a","b","c","b","b","a","b","a","c","c","c","c","b","c","c","b","a","b","c","b","c","b","a","b","b","b","c","b","a","c","c"
"840","b","c","b","a","b","c","a","c","a","c","b","c","c","a","b","c","a","c","c","c","b","c","b","a","b","c","c","b","c","c","a","b","a","b","a","b","b","a","c","c","c","b","a","c","a","a","c","a","a","a","b","c","a","c","b"
"841","b","a","a","a","a","c","a","a","c","a","b","a","a","b","a","c","c","c","c","c","b","c","c","a","a","a","c","b","c","a","b","a","c","b","c","b","c","b","a","a","c","b","a","a","a","b","c","a","c","a","b","a","a","b","c"
"842","c","b","c","a","a","a","b","b","a","a","b","a","c","c","b","c","c","c","c","c","b","c","b","a","b","c","a","c","c","c","b","c","c","b","b","b","c","c","c","b","c","b","c","b","c","a","b","b","c","b","c","c","a","c","a"
"843","b","b","a","c","b","c","a","a","b","b","a","b","a","c","c","b","c","b","a","a","c","c","c","c","a","b","a","b","b","a","c","a","c","c","a","b","c","c","b","a","c","c","c","c","a","a","a","c","b","a","b","c","b","c","c"
"844","b","b","c","a","b","c","b","c","a","c","b","c","a","c","a","a","c","a","c","a","b","c","a","a","b","c","a","b","c","c","b","a","a","a","a","b","c","b","c","a","c","c","c","a","a","b","a","b","c","c","c","a","c","b","a"
"845","b","a","a","a","b","a","b","b","a","a","b","c","c","a","a","c","c","b","b","a","b","b","b","c","c","b","c","a","a","a","a","c","a","c","a","c","c","b","a","a","b","a","a","c","a","c","c","b","a","a","a","c","a","c","b"
"846","b","a","a","c","b","b","a","b","b","c","c","a","b","c","a","a","b","c","a","a","c","b","c","b","a","b","b","c","c","c","c","a","b","c","b","a","c","a","c","c","b","a","b","c","c","c","c","a","b","b","a","a","b","c","c"
"847","b","c","b","a","b","b","a","c","b","a","c","a","b","b","a","a","b","c","c","a","c","b","c","c","a","b","b","c","b","c","a","b","c","a","a","c","b","b","c","a","b","b","c","c","a","c","b","b","c","c","b","a","c","a","b"
"848","b","a","a","a","b","c","c","b","c","c","a","a","c","c","a","b","a","b","a","a","b","a","c","a","c","b","b","a","b","b","c","a","a","c","c","b","a","b","a","a","c","a","a","c","a","b","b","a","c","c","c","b","b","c","c"
"849","b","b","a","a","b","c","b","a","c","a","b","a","a","b","b","c","c","c","b","c","b","b","c","a","b","b","b","c","c","c","c","c","b","c","a","a","b","b","b","c","a","c","b","c","a","b","c","a","c","a","c","a","a","a","a"
"850","b","b","c","a","b","b","b","b","c","a","a","c","a","c","a","c","a","a","c","a","c","a","b","c","a","a","c","b","a","a","b","c","c","a","b","c","c","b","c","a","b","c","a","b","a","c","a","a","c","a","a","a","a","a","c"
"851","b","a","a","a","b","b","b","c","b","c","c","a","b","c","b","a","c","c","a","c","c","c","c","b","a","b","a","b","c","a","c","b","b","c","a","b","c","a","c","a","c","b","a","a","a","b","b","a","c","a","c","b","a","c","a"
"852","b","a","a","a","b","c","a","b","a","c","a","c","c","a","a","c","b","b","c","b","b","c","c","a","c","c","c","b","a","b","b","b","c","a","c","b","b","b","a","b","b","c","c","a","c","c","c","c","a","b","b","b","c","b","c"
"853","b","b","a","a","b","c","b","a","c","b","b","b","a","c","c","c","b","b","b","a","a","c","c","a","a","b","a","c","c","c","c","c","b","c","c","a","c","c","c","a","c","c","c","b","b","a","b","c","a","c","c","c","c","c","a"
"854","b","b","c","a","b","c","b","c","c","c","c","a","b","a","b","b","b","a","a","c","c","c","b","c","a","b","b","b","c","c","c","c","c","c","c","b","b","c","b","b","c","b","b","c","c","b","b","b","b","a","c","c","c","a","c"
"855","b","a","a","a","a","c","a","b","c","a","b","a","c","c","a","b","a","c","b","a","c","b","c","b","b","b","b","b","c","c","c","a","c","b","b","b","c","b","b","c","c","a","c","b","a","b","a","c","c","a","c","b","b","c","b"
"856","b","c","c","a","c","b","c","c","b","a","c","c","b","a","a","a","c","b","a","c","b","b","c","c","c","c","c","b","b","a","a","c","c","c","a","c","c","c","a","a","b","c","b","c","a","c","c","a","c","a","b","c","a","b","b"
"857","b","c","b","a","b","c","a","c","b","c","b","c","c","c","b","c","a","b","b","c","b","b","b","c","b","c","b","c","c","c","a","c","c","a","a","b","a","c","a","a","b","a","a","c","a","c","c","a","b","b","b","c","a","c","a"
"858","b","b","b","b","b","c","b","b","c","c","b","b","b","c","a","c","b","a","a","a","b","b","a","c","c","c","c","c","c","a","b","a","c","a","c","c","b","c","a","a","b","a","c","b","c","a","a","b","c","a","c","b","a","a","a"
"859","b","a","a","a","a","c","c","a","c","c","b","c","a","b","b","c","a","b","c","c","a","c","a","a","c","c","b","a","c","b","b","c","a","a","a","c","b","b","c","a","b","a","a","b","b","c","a","a","c","c","c","c","a","b","b"
"860","b","a","c","a","b","a","c","c","c","c","c","c","b","b","a","a","a","c","a","c","c","c","b","b","c","b","b","a","a","a","c","b","b","b","b","b","c","c","c","c","c","b","c","a","b","b","c","c","b","c","c","a","c","c","a"
"861","b","a","a","a","c","c","c","a","b","b","b","a","a","c","c","c","a","c","a","a","a","a","b","c","a","c","a","c","c","a","a","b","b","a","b","b","c","a","c","a","c","a","a","c","a","c","a","a","a","a","a","b","c","c","b"
"862","b","a","a","c","a","a","a","a","c","a","b","b","a","a","a","c","b","a","c","a","b","b","a","b","b","c","c","b","c","c","b","c","a","b","a","b","c","b","a","b","c","b","a","a","c","b","b","c","c","a","c","a","c","b","b"
"863","b","b","a","a","b","c","c","b","c","c","b","b","a","c","b","c","a","a","c","c","a","b","b","c","b","c","b","c","b","c","a","b","c","a","a","c","c","c","c","a","b","b","b","a","c","c","b","c","c","a","b","b","b","c","c"
"864","b","a","a","c","b","c","c","a","a","b","b","c","b","a","a","c","b","b","c","a","b","c","c","a","a","b","b","b","c","c","c","b","c","a","a","b","c","c","a","a","c","a","c","b","b","b","b","c","a","b","c","a","b","a","b"
"865","b","a","c","a","a","b","b","c","c","b","c","b","c","a","c","c","b","c","a","a","b","b","b","c","a","c","c","b","a","a","a","a","b","a","a","b","a","a","c","a","c","a","b","c","a","a","b","c","b","a","b","b","c","b","a"
"866","b","a","a","c","b","c","b","b","a","a","c","b","b","a","a","a","c","c","a","a","b","c","b","c","a","c","b","a","a","c","b","c","a","c","c","c","c","a","b","b","b","a","b","c","c","c","b","c","b","a","b","c","b","c","a"
"867","b","a","a","c","b","c","b","b","c","c","b","c","b","a","a","c","c","c","a","a","b","a","b","b","a","c","b","c","c","a","b","b","c","c","a","c","a","c","c","b","a","b","b","c","b","c","b","c","c","c","c","c","b","b","b"
"868","c","b","c","a","b","b","b","b","c","c","c","a","b","c","b","b","c","a","c","c","c","c","a","a","b","a","c","a","c","c","c","a","a","c","a","b","a","a","c","a","b","a","a","c","a","b","b","a","a","a","c","c","a","a","a"
"869","c","b","c","b","c","b","c","a","c","a","c","c","a","c","a","c","a","b","a","a","b","a","a","a","a","b","c","a","c","a","c","a","a","c","a","b","c","b","c","a","c","a","a","a","a","b","b","a","c","a","a","b","a","b","a"
"870","b","c","b","a","b","c","c","a","c","c","b","c","c","c","a","c","c","b","b","b","b","a","c","c","c","c","b","b","b","a","b","a","c","b","b","c","c","c","c","c","b","a","c","c","a","c","a","c","b","a","b","b","b","c","a"
"871","b","b","a","b","b","c","a","b","c","c","b","b","b","b","a","c","b","c","b","c","a","b","c","b","a","b","a","a","c","b","b","b","a","b","a","b","c","a","c","b","c","b","a","c","c","a","c","a","c","a","b","a","a","c","a"
"872","b","b","a","a","b","c","b","a","c","c","a","c","a","c","a","b","c","a","c","a","c","c","a","a","b","b","a","a","c","c","a","c","a","b","a","a","a","a","c","c","b","b","a","c","c","c","c","a","c","a","b","c","b","b","a"
"873","b","a","a","a","a","c","b","a","c","a","a","b","c","c","a","b","c","c","c","a","c","c","c","a","b","b","c","b","c","b","c","a","b","c","c","b","a","c","b","a","b","a","b","c","a","c","a","b","a","a","b","a","c","b","b"
"874","b","b","b","a","b","a","a","b","b","c","b","b","c","a","a","c","c","b","a","a","b","a","b","c","c","c","c","a","a","c","b","a","b","b","a","c","b","c","a","b","b","c","b","c","c","c","c","c","b","b","b","a","c","b","c"
"875","b","a","a","a","b","c","c","a","a","c","b","c","a","a","a","c","c","a","c","c","a","a","a","b","c","b","c","a","c","a","c","c","a","c","a","a","c","a","b","b","c","a","a","b","a","a","b","a","c","a","c","c","a","c","c"
"876","b","a","b","a","b","c","a","c","c","a","b","c","b","b","b","c","a","a","a","c","b","c","a","c","b","c","b","a","c","b","a","b","a","a","b","c","b","a","b","c","b","b","a","b","a","c","b","b","c","c","b","b","c","a","a"
"877","b","a","a","a","b","c","a","b","c","a","b","c","c","c","c","c","c","b","a","a","a","c","a","c","a","c","c","b","a","a","b","c","b","b","b","c","a","b","c","c","a","b","a","c","b","b","c","a","c","c","a","c","a","c","b"
"878","c","b","c","c","b","b","c","c","b","c","c","c","c","c","a","b","a","c","c","a","c","a","b","c","a","b","c","a","b","c","c","c","a","c","b","b","a","a","a","c","b","a","a","a","a","c","b","a","c","a","a","b","a","b","b"
"879","c","b","c","a","b","a","a","b","c","c","c","a","c","c","a","b","c","c","a","a","c","c","c","c","c","a","c","b","b","a","a","c","a","c","a","b","a","c","b","a","c","a","c","c","a","b","c","b","b","b","b","a","b","a","c"
"880","b","a","a","c","b","c","a","a","a","c","b","c","a","c","c","c","a","b","a","c","b","a","c","a","a","c","a","c","a","a","b","a","c","c","a","c","b","b","a","a","a","c","a","a","a","c","c","a","a","a","b","b","c","a","a"
"881","b","a","a","a","c","c","a","a","a","a","b","c","a","c","a","c","a","a","c","a","b","a","a","c","b","b","b","a","a","c","c","b","a","a","c","b","a","c","c","c","c","a","c","c","a","a","b","c","a","c","b","c","c","c","a"
"882","b","b","a","c","b","c","b","a","b","a","b","b","a","b","c","c","b","c","c","c","a","b","a","c","a","a","b","b","b","c","b","c","a","c","a","b","a","a","c","a","c","a","a","a","a","c","a","a","c","a","b","c","a","b","b"
"883","b","b","a","a","c","c","a","a","c","b","b","c","a","b","c","b","c","a","c","a","c","c","a","c","b","b","a","a","a","c","c","b","a","c","a","b","c","a","b","a","b","c","a","a","a","c","b","c","c","c","b","a","b","b","b"
"884","b","b","c","a","b","b","b","b","a","c","a","a","b","c","b","b","c","c","c","c","c","c","c","b","a","c","c","c","c","a","b","c","b","a","a","c","b","a","c","c","b","b","c","b","a","c","b","b","c","a","c","c","b","b","a"
"885","b","a","a","b","c","c","a","b","c","a","b","b","c","a","a","c","b","c","c","a","a","b","b","c","c","c","b","c","a","c","a","c","b","c","a","b","b","a","c","a","b","c","a","a","a","c","c","a","c","a","a","a","a","c","a"
"886","b","b","b","a","b","c","b","a","c","c","a","b","a","b","c","c","c","a","c","a","b","a","a","a","a","c","b","a","a","a","b","a","a","c","c","c","b","a","b","b","a","a","a","c","c","c","b","b","b","a","a","b","a","c","a"
"887","b","a","a","c","b","c","c","a","b","c","b","b","a","c","a","c","a","a","b","c","b","a","b","c","a","c","c","a","a","a","b","b","a","c","c","c","c","a","c","a","a","c","b","b","a","b","c","a","b","a","c","a","a","c","c"
"888","c","b","a","c","b","a","c","a","c","a","b","c","a","a","b","c","a","a","a","c","b","b","a","c","b","c","b","a","c","c","b","c","a","b","a","c","a","a","c","a","a","b","a","c","a","b","c","a","c","a","c","a","a","c","a"
"889","c","a","a","a","b","b","c","a","c","c","c","c","a","b","a","b","c","a","c","b","c","a","c","c","c","a","c","b","c","b","c","b","c","b","c","b","a","c","c","b","c","c","a","c","c","b","c","a","b","a","c","b","b","c","c"
"890","b","a","a","c","b","c","c","c","a","c","b","c","b","a","b","c","c","a","a","b","b","b","a","a","b","c","c","c","c","c","b","c","c","c","b","c","c","b","c","a","b","c","a","b","a","c","a","b","b","a","b","b","c","b","b"
"891","b","c","b","a","b","c","b","b","c","c","b","c","a","c","a","c","a","a","a","a","b","b","a","c","a","c","b","a","c","c","b","a","b","a","b","c","c","a","c","c","c","c","a","a","a","b","c","c","c","a","c","a","c","b","a"
"892","c","a","a","c","b","b","b","a","a","c","c","c","b","a","a","b","b","a","c","a","c","a","a","c","b","a","c","c","a","c","c","c","c","c","a","b","c","a","b","a","c","a","b","b","a","b","b","a","c","a","c","c","a","c","b"
"893","b","a","a","c","b","c","c","a","c","c","b","c","a","c","a","c","a","a","b","a","b","a","b","c","a","c","b","b","c","a","b","b","c","c","a","c","c","b","c","a","b","a","a","a","c","c","b","a","a","b","a","b","a","c","b"
"894","c","b","c","a","b","b","b","b","a","c","a","c","c","c","a","c","a","b","c","c","b","a","b","a","a","b","b","b","c","b","c","b","c","b","c","b","c","c","b","a","c","b","c","b","c","a","c","b","c","b","b","c","c","c","b"
"895","b","a","a","c","a","c","a","a","a","a","c","a","a","c","a","b","c","a","c","a","c","a","a","c","a","b","a","a","c","a","c","a","a","b","a","c","b","a","a","a","b","b","a","b","a","c","b","a","b","a","a","b","c","b","c"
"896","b","a","a","a","b","c","b","a","c","b","a","a","b","a","c","b","c","c","c","b","b","a","b","b","c","c","c","a","c","c","b","b","a","c","b","c","b","a","c","c","b","c","a","a","a","c","c","a","a","a","b","a","b","a","a"
"897","b","a","a","c","a","c","b","a","a","a","b","b","a","c","b","c","b","b","a","c","a","b","b","a","a","c","c","b","c","a","b","c","b","a","a","c","a","a","c","a","b","b","c","a","b","c","a","b","c","c","b","a","c","a","a"
"898","b","a","a","a","a","c","c","b","a","c","b","a","c","c","a","a","a","b","a","a","b","b","c","c","a","c","c","c","a","a","b","b","c","c","b","c","b","b","c","b","a","c","a","a","a","b","a","a","b","c","c","c","a","c","b"
"899","b","a","a","a","b","b","c","a","c","c","b","c","b","b","a","c","c","b","c","a","b","c","a","a","a","c","a","b","c","a","b","a","a","c","a","c","a","a","a","a","c","b","c","c","b","a","b","b","a","a","b","a","b","c","b"
"900","b","a","c","c","a","c","a","a","c","c","c","a","c","c","b","c","a","c","c","c","c","c","b","c","a","b","c","c","c","a","c","a","c","c","c","b","c","b","c","a","b","a","c","a","a","c","a","b","a","b","b","c","c","a","c"
"901","a","b","c","b","b","b","b","c","c","b","b","b","b","c","c","a","b","b","c","b","b","c","c","c","b","c","a","b","b","b","c","c","b","c","c","b","c","a","c","c","c","a","c","c","c","c","c","b","a","a","c","b","b","a","b"
"902","b","a","b","a","a","c","a","c","a","a","c","a","a","a","c","b","b","a","b","a","c","b","c","a","c","c","c","b","c","a","c","a","a","c","a","c","a","b","c","c","c","a","a","c","c","c","c","c","c","a","c","b","c","c","b"
"903","a","c","b","c","b","c","c","a","a","c","c","b","c","a","c","c","a","c","c","a","c","a","c","a","b","b","c","b","a","b","a","a","b","a","c","c","a","a","c","a","c","c","b","c","b","a","a","b","a","c","a","a","c","c","b"
"904","a","a","b","c","c","b","a","b","b","a","a","a","b","a","b","b","a","b","c","c","a","c","c","c","c","c","a","c","c","b","c","a","b","b","c","b","a","b","b","b","a","a","b","c","b","c","a","b","b","c","c","c","b","c","c"
"905","c","b","c","c","a","b","b","b","c","b","c","a","b","c","c","c","b","b","c","a","c","b","c","b","b","b","c","c","c","b","c","c","b","c","c","c","a","c","a","a","c","c","c","a","c","c","c","c","b","b","b","a","c","a","c"
"906","c","c","b","b","b","c","c","b","a","c","c","a","b","a","b","a","a","b","b","b","c","a","b","a","b","b","c","a","a","c","c","a","b","c","b","a","c","c","c","b","c","c","c","b","b","c","c","c","a","b","c","a","b","b","c"
"907","c","c","a","a","a","c","a","b","c","b","c","c","b","c","c","c","b","c","c","c","c","c","b","c","c","c","a","b","c","c","a","a","c","a","a","a","a","c","c","b","c","c","c","c","c","c","a","b","c","a","c","c","b","c","b"
"908","b","a","b","b","a","a","a","c","a","b","c","a","c","a","b","c","a","c","c","b","c","c","b","c","b","c","a","c","a","b","b","a","c","a","c","b","a","c","a","a","c","c","b","c","a","a","a","b","b","a","a","a","b","a","b"
"909","a","c","b","b","a","b","b","b","a","c","a","b","c","b","a","c","a","c","a","c","c","c","b","a","c","c","a","b","b","c","a","c","a","a","b","c","a","b","a","c","c","c","b","a","b","c","c","c","b","c","c","a","b","a","a"
"910","c","c","b","b","c","c","c","a","a","c","b","b","b","c","a","c","b","c","c","c","b","b","c","a","b","c","b","a","b","c","c","c","c","a","a","b","c","c","b","b","b","c","c","a","c","a","a","b","c","a","a","c","a","c","c"
"911","b","a","b","b","c","c","a","b","c","b","b","a","a","c","c","a","a","b","b","c","b","a","c","c","a","b","a","c","c","c","c","a","c","c","c","b","c","b","b","a","a","a","b","a","b","c","c","b","b","c","a","a","b","a","a"
"912","c","c","b","b","a","c","a","c","a","a","c","c","c","c","c","b","a","b","c","a","a","b","c","c","c","b","c","c","c","b","c","c","b","a","c","c","a","b","c","b","b","c","c","c","c","b","c","b","a","a","a","c","b","b","a"
"913","b","a","b","b","c","c","a","b","a","a","b","c","b","c","b","a","c","b","c","c","b","a","a","b","b","c","a","b","b","c","b","a","b","b","b","a","b","c","a","c","b","b","b","a","a","b","a","c","a","b","c","a","b","a","c"
"914","a","c","a","a","a","b","a","a","a","a","c","c","b","b","c","c","a","c","a","a","b","a","b","a","b","c","c","b","a","b","b","c","b","b","b","c","a","b","a","c","c","c","c","a","c","c","b","b","a","a","c","a","b","a","a"
"915","a","a","b","c","b","b","c","c","c","c","c","c","b","b","b","c","b","c","b","c","a","c","c","b","c","c","c","c","b","a","a","c","b","a","c","c","a","c","a","c","c","a","b","a","c","c","a","a","c","a","c","c","a","c","a"
"916","a","a","a","b","a","a","a","c","a","c","b","c","a","a","b","c","c","b","c","c","c","a","a","c","a","a","c","b","a","c","a","a","c","a","a","c","c","c","a","a","c","a","b","c","a","a","a","b","c","b","b","c","b","c","c"
