"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"7310","b","b","a","c","c","c","b","c","c","c","a","c","b","c","a","a","b","c","c","b","b","c","b","b","b","b","a","c","a","c","a","a","b","b","c","c","c","b","a","a","c","b","a","b","b","c","c","c","a","b","b","b","c","a","c"
"7311","c","b","b","c","c","c","b","a","c","c","a","b","a","b","c","c","b","c","b","c","c","b","a","a","b","b","a","c","a","c","b","a","a","c","c","b","a","c","b","a","c","b","b","a","b","c","c","c","b","c","c","a","c","a","c"
"7312","c","b","b","c","c","c","b","b","b","c","a","c","c","a","c","c","b","b","c","c","c","a","b","b","a","c","b","b","a","b","c","a","b","b","a","a","c","c","a","b","b","b","b","b","b","c","c","b","a","a","c","b","b","c","a"
"7313","c","a","c","a","b","c","c","c","a","c","a","a","c","a","c","b","a","b","b","a","b","a","c","a","b","a","b","c","c","b","c","a","b","c","c","c","b","b","b","b","a","a","b","b","c","b","b","c","a","b","b","b","c","c","c"
"7314","c","b","b","a","b","c","b","a","a","a","a","b","c","c","b","c","a","a","b","b","b","b","c","b","c","b","a","c","a","b","b","a","a","c","b","a","b","c","c","b","c","c","c","b","c","c","a","a","b","c","b","a","c","a","c"
"7315","c","b","a","c","c","b","c","c","b","b","a","b","b","a","b","b","a","a","c","b","a","a","b","c","c","c","b","c","b","c","a","c","c","a","b","c","a","c","c","a","b","b","b","b","b","c","b","b","a","c","c","a","a","c","b"
"7316","c","b","b","a","b","a","c","b","c","a","c","a","b","b","b","c","b","a","b","a","c","c","a","a","b","b","b","c","c","b","b","c","a","b","b","c","b","c","a","b","c","b","b","c","c","c","a","c","c","a","a","b","c","c","b"
"7317","c","b","b","c","c","c","a","c","c","c","c","a","c","c","c","c","c","b","b","b","b","b","a","b","c","a","b","c","a","b","a","b","b","c","c","c","b","c","b","c","b","c","c","a","c","b","c","b","b","b","b","b","b","a","c"
"7318","b","b","a","c","a","a","b","a","c","b","b","b","c","c","c","b","b","b","c","c","a","c","c","b","c","c","a","c","a","c","c","a","c","c","c","a","c","b","c","a","c","a","b","c","b","a","a","a","c","c","b","b","c","b","b"
"7319","b","b","a","c","c","b","b","a","c","c","a","b","c","b","a","c","c","c","a","b","c","c","c","b","c","c","a","c","b","c","c","b","c","a","a","c","a","b","c","b","b","b","b","b","b","c","b","a","b","c","c","a","a","a","a"
"7320","b","b","a","a","a","c","c","c","a","a","c","b","c","c","b","b","c","b","b","c","c","b","a","a","a","c","c","c","a","b","a","b","c","c","b","b","b","c","c","c","a","c","b","b","c","c","b","b","a","a","b","b","c","c","c"
"7321","a","a","b","a","a","b","b","b","c","c","b","a","b","c","a","c","b","c","b","b","a","c","c","b","b","c","a","c","a","c","a","a","c","a","a","b","b","b","b","b","b","c","b","c","a","c","b","b","b","b","b","b","b","a","c"
"7322","c","b","b","c","c","a","a","b","b","c","c","a","b","c","c","b","a","a","b","c","c","b","a","a","b","a","b","a","c","b","b","b","c","c","b","a","a","c","c","b","c","b","b","c","b","c","b","c","b","c","c","a","b","a","a"
"7323","c","b","b","a","b","c","a","c","a","a","b","b","c","c","b","a","a","b","b","b","b","b","b","a","b","c","b","c","c","c","a","b","a","c","a","b","b","c","b","b","c","c","b","a","a","a","b","a","b","b","b","c","c","b","c"
"7324","a","b","a","a","b","b","b","c","b","c","a","b","c","b","b","c","c","c","a","b","a","b","b","a","b","b","a","a","c","b","b","b","a","c","c","b","c","c","c","b","a","a","b","c","c","b","c","b","b","a","a","b","a","b","b"
"7325","c","b","b","c","c","a","c","b","b","c","c","c","b","b","c","c","b","b","a","b","c","c","a","c","b","a","b","c","a","c","c","a","b","c","a","c","b","b","b","a","b","b","c","a","b","b","a","b","b","a","b","a","b","a","b"
"7326","b","b","b","c","c","c","b","c","b","c","b","c","b","a","b","b","a","a","c","b","a","a","a","b","c","c","a","c","b","c","a","b","c","a","a","c","c","c","c","b","c","b","c","b","c","a","b","c","b","c","b","b","c","a","c"
"7327","c","a","b","c","c","a","b","a","b","a","c","c","a","a","b","c","a","c","c","c","b","a","b","c","a","b","b","c","b","b","c","c","c","a","b","a","a","a","a","c","b","a","b","a","c","b","c","c","a","c","a","b","c","a","a"
"7328","c","b","b","a","b","a","a","c","b","c","c","c","b","b","c","c","b","b","b","a","a","c","c","a","b","c","a","a","a","a","c","b","b","c","b","a","b","c","b","c","b","b","b","a","c","c","b","a","b","a","a","a","c","a","b"
"7329","a","a","b","a","b","b","b","c","b","b","a","a","c","a","c","c","b","c","b","b","a","b","b","a","c","b","a","b","b","c","c","b","b","a","c","c","b","c","b","c","a","b","c","b","a","c","c","b","a","b","a","b","c","a","b"
"7330","b","a","a","b","b","a","a","a","b","c","b","a","c","a","a","c","b","c","a","b","a","a","c","b","c","b","b","b","b","b","b","b","b","b","b","a","c","c","a","b","a","b","b","a","b","a","b","b","a","c","b","b","c","a","c"
"7331","c","b","b","c","c","b","c","b","b","c","b","b","b","a","a","a","b","c","a","c","c","c","c","c","b","a","b","b","c","b","b","b","c","c","c","b","b","c","c","a","c","a","c","c","c","c","b","c","b","b","c","b","b","b","a"
"7332","a","b","c","a","a","b","b","b","b","b","c","b","a","a","c","a","a","c","c","a","c","b","c","c","b","c","b","c","c","c","b","b","c","c","a","a","c","c","b","b","b","a","c","a","c","c","b","b","a","c","a","b","b","c","a"
"7333","b","c","c","a","b","c","a","c","c","c","c","a","c","c","c","c","a","b","c","a","c","b","c","c","b","a","b","a","a","a","b","a","c","c","b","a","b","c","b","a","c","a","b","b","b","c","a","b","a","c","b","c","b","c","a"
"7334","c","b","a","a","b","a","b","a","a","c","b","b","a","c","a","b","b","a","c","c","a","a","c","c","c","b","b","b","c","c","a","a","a","c","a","c","a","c","c","c","a","c","c","c","b","c","a","c","c","c","c","b","b","b","c"
"7335","b","b","a","c","c","c","b","a","b","c","a","c","a","b","b","b","b","b","a","b","c","a","c","a","b","a","b","c","c","c","a","b","c","c","c","b","a","c","c","a","b","a","a","a","b","a","a","c","a","c","c","b","c","a","b"
"7336","a","a","b","a","b","c","c","a","a","c","c","c","c","c","b","b","b","c","a","b","b","c","c","c","b","a","a","c","b","c","b","b","b","a","a","c","c","c","c","b","c","a","c","c","c","a","a","b","b","c","b","b","b","a","b"
"7337","b","b","a","a","a","b","b","a","a","a","c","a","c","c","c","a","b","c","b","b","b","c","b","b","b","a","b","b","a","b","c","b","b","b","c","c","b","b","a","b","c","a","c","c","a","a","c","c","b","c","c","b","b","a","b"
"7338","c","a","b","c","c","a","b","a","b","b","c","b","a","b","c","b","b","c","b","a","b","b","a","a","b","b","b","c","a","b","b","b","a","a","c","a","c","c","b","c","c","b","c","a","b","b","c","c","c","b","b","a","c","b","c"
"7339","c","b","b","c","c","a","b","c","c","a","c","c","b","c","b","c","a","b","c","c","c","a","b","b","c","c","a","a","a","c","a","a","c","b","c","c","a","b","b","a","c","b","c","b","b","b","a","a","a","c","c","b","c","b","c"
"7340","c","b","b","b","b","c","c","b","a","b","a","b","a","a","c","c","a","a","c","a","a","b","a","c","b","b","c","c","c","c","a","b","b","c","b","c","b","a","b","b","a","b","c","a","c","c","b","c","a","c","b","a","b","a","a"
"7341","c","b","b","a","b","a","b","c","b","c","c","b","a","a","a","b","c","c","b","b","b","a","c","c","b","b","c","a","b","b","a","a","c","b","a","c","b","b","a","b","a","a","b","b","b","c","a","b","b","c","a","a","b","a","c"
"7342","c","b","b","c","c","c","c","b","c","a","c","a","b","b","b","a","c","b","b","c","a","b","c","a","c","c","a","a","b","a","c","a","c","a","b","a","a","c","a","c","a","a","c","a","a","b","b","b","c","b","c","b","b","c","b"
"7343","b","b","a","c","c","b","c","a","b","a","a","b","a","b","b","c","c","a","a","c","c","a","a","c","c","c","a","c","b","c","c","a","a","a","a","a","a","c","c","c","c","a","b","c","c","a","a","b","a","b","c","a","c","a","c"
"7344","c","b","a","b","b","a","b","c","a","c","b","b","c","c","a","b","b","b","c","b","a","b","c","c","b","b","b","b","c","b","a","a","c","c","a","a","b","c","c","b","c","b","b","a","c","b","b","c","b","c","c","c","c","a","c"
"7345","a","b","c","a","b","b","c","b","a","c","a","b","c","b","a","b","c","b","a","b","c","a","a","a","c","a","c","c","b","c","c","b","b","b","a","c","c","b","a","b","b","b","b","a","b","a","c","b","b","b","b","b","c","a","a"
"7346","a","a","b","b","b","b","b","b","a","b","a","b","b","b","c","c","b","a","a","c","a","c","a","b","b","a","c","c","a","c","b","a","b","a","c","a","b","b","c","a","b","c","b","c","b","b","a","b","b","b","b","a","a","a","a"
"7347","a","b","a","a","a","b","c","c","b","b","a","b","c","b","b","b","a","a","b","a","b","b","a","a","b","a","a","a","a","c","b","a","a","a","c","b","a","a","b","c","b","a","c","a","a","a","b","a","c","c","b","a","c","b","a"
"7348","a","a","b","c","c","a","a","a","b","a","b","c","c","b","b","b","a","c","a","c","b","a","b","c","a","c","b","a","b","b","a","b","c","b","c","b","b","b","a","c","c","c","b","a","b","a","a","b","c","b","c","b","c","b","b"
"7349","c","b","b","c","a","b","c","b","b","b","a","a","b","a","b","c","c","a","b","c","a","a","a","a","c","b","b","c","c","c","c","a","b","b","c","a","a","b","a","c","c","b","b","c","c","a","c","c","c","a","b","b","b","b","b"
"7350","a","a","b","a","b","b","c","c","c","a","b","a","b","b","b","c","b","c","a","a","a","b","c","a","b","b","b","c","c","c","b","c","c","c","a","a","a","c","a","a","c","a","a","a","b","c","b","c","b","b","c","c","c","a","b"
"7351","b","b","c","b","b","a","b","b","a","b","b","b","b","c","c","a","a","a","c","a","c","b","c","c","c","a","b","c","b","c","b","b","c","b","c","b","b","c","a","c","a","c","c","a","c","c","a","b","a","c","a","c","a","b","a"
"7352","a","a","a","a","a","c","b","a","c","b","a","c","c","b","b","b","a","c","a","b","b","a","a","a","c","c","a","a","c","b","a","b","c","b","b","b","c","c","a","c","b","b","c","a","b","b","b","c","b","c","b","c","c","a","b"
"7353","c","c","c","a","b","c","a","c","b","c","c","c","c","a","a","b","b","c","a","c","b","c","b","b","c","c","a","b","a","c","c","a","b","b","b","a","a","a","a","c","b","b","b","c","c","c","a","b","b","a","a","b","b","a","c"
"7354","a","b","c","b","b","b","a","a","b","b","a","b","c","b","b","b","b","b","a","c","b","a","b","b","c","b","b","a","a","c","a","b","c","b","c","a","b","c","a","c","a","b","c","a","c","b","b","a","c","c","b","b","a","b","b"
"7355","c","a","a","a","b","c","b","c","a","b","a","a","b","a","b","b","a","a","a","c","c","a","c","b","a","a","a","c","a","c","a","a","b","c","a","c","c","c","b","b","a","b","b","a","b","b","b","c","c","c","b","a","c","b","a"
"7356","b","a","b","c","c","b","a","c","c","a","a","b","b","c","b","b","a","b","b","c","c","b","b","b","b","c","b","a","a","a","c","b","c","c","b","a","c","c","c","c","c","a","b","c","b","c","b","c","b","c","a","a","c","a","a"
"7357","a","a","b","c","c","b","a","a","b","c","c","b","c","b","c","c","a","c","a","c","c","b","b","a","c","c","b","b","a","c","c","c","b","a","c","c","a","b","a","c","b","b","b","b","b","b","a","b","a","c","b","c","b","c","c"
"7358","b","b","b","b","b","a","a","a","b","c","b","b","c","a","b","a","b","b","c","a","b","a","b","c","b","b","c","c","b","b","a","a","b","a","a","c","b","b","c","b","a","a","b","c","c","c","b","b","c","b","a","b","b","c","c"
"7359","c","a","a","c","c","c","c","c","c","a","c","b","c","c","b","b","c","c","b","a","c","b","b","b","b","b","b","b","a","c","b","c","b","b","a","b","b","b","a","b","c","c","c","a","b","c","a","c","c","c","a","a","c","c","b"
"7360","a","a","c","a","c","c","c","b","c","a","c","b","a","c","b","b","c","c","b","b","c","a","c","a","b","a","c","b","c","a","b","a","b","b","c","c","b","a","a","c","b","c","a","b","c","c","a","a","a","c","a","a","c","c","a"
"7361","a","a","a","a","a","c","c","c","a","b","c","b","b","c","c","a","b","c","b","b","c","b","c","b","c","c","c","c","a","c","a","c","c","c","a","c","a","a","c","b","c","b","c","b","a","b","c","c","b","b","a","a","c","b","c"
"7362","b","b","c","c","c","b","c","b","b","c","a","b","b","a","b","c","a","a","c","a","b","b","c","b","b","a","a","b","b","c","b","a","a","a","c","b","a","a","b","c","a","c","c","a","a","c","a","a","b","b","c","b","c","b","b"
"7363","a","b","c","a","b","c","a","b","a","a","a","b","b","b","a","c","a","c","a","c","a","a","c","a","a","b","b","c","b","b","a","b","c","a","c","b","b","c","c","c","c","c","b","c","b","a","b","a","c","c","c","b","c","c","b"
"7364","b","a","b","a","a","a","b","b","b","b","b","c","b","a","b","c","a","b","b","b","a","c","a","b","c","b","b","a","b","b","b","b","b","a","c","a","b","b","a","c","b","b","c","c","b","a","c","b","b","b","b","b","c","a","b"
"7365","b","b","a","a","b","b","c","a","c","c","b","a","a","c","c","c","b","b","b","a","a","c","c","b","b","c","a","c","a","b","c","a","c","b","b","a","a","c","a","c","b","a","b","a","c","b","a","c","a","c","a","a","c","b","c"
"7366","c","b","b","a","b","a","c","c","b","b","b","a","c","b","c","c","a","c","b","c","a","a","c","b","c","b","a","c","c","a","b","b","c","b","b","a","b","b","a","c","c","b","c","c","c","b","a","a","b","c","a","a","c","a","a"
"7367","b","a","a","a","b","b","b","c","b","b","b","b","b","a","c","b","a","a","a","b","c","c","c","c","a","a","b","a","c","b","b","b","b","c","b","c","c","c","b","c","c","a","c","b","c","b","a","b","a","a","c","b","a","c","b"
"7368","a","b","c","b","b","c","c","b","a","b","c","a","a","c","c","b","b","c","b","a","c","c","b","a","b","c","a","a","c","c","c","a","b","c","a","b","c","b","b","b","b","b","c","a","b","a","c","c","b","b","c","a","c","a","c"
"7369","c","b","a","b","b","c","c","c","a","b","a","b","b","b","b","c","a","b","a","c","c","b","a","c","b","c","b","c","b","c","a","a","b","b","a","c","a","a","a","b","c","a","a","b","c","a","c","c","a","c","b","a","b","c","c"
"7370","c","a","b","c","c","b","b","a","b","b","b","c","c","b","b","a","b","c","a","b","b","a","c","a","a","b","a","c","a","b","a","b","b","c","b","b","a","b","b","a","a","c","c","a","b","c","b","c","a","c","c","b","c","a","c"
"7371","c","b","c","a","b","c","a","c","a","a","c","b","c","c","a","c","b","b","c","b","c","b","c","b","c","a","a","c","b","b","c","b","b","a","a","a","b","b","a","b","c","b","b","c","b","c","b","a","c","b","b","c","c","b","a"
"7372","a","b","c","a","c","b","b","c","b","b","a","c","b","a","b","a","a","b","a","c","c","b","c","c","c","a","c","c","c","a","c","b","b","c","b","a","a","b","b","b","c","a","b","a","c","c","c","a","b","c","c","b","c","a","c"
"7373","c","b","a","c","a","c","c","c","c","b","a","b","c","a","b","c","a","c","c","c","a","b","c","c","c","b","a","c","c","a","b","a","b","b","b","a","a","b","b","c","c","b","a","a","a","a","a","c","a","a","c","b","c","c","b"
"7374","a","b","a","a","a","b","c","c","c","b","a","c","c","b","a","b","b","c","a","b","b","c","c","a","a","c","a","b","c","c","b","a","c","b","c","b","b","a","b","a","a","c","c","b","b","b","a","c","a","a","b","b","b","a","b"
"7375","b","b","b","a","a","c","c","b","c","b","a","b","b","b","b","c","c","a","a","c","a","c","c","b","c","c","b","b","b","a","c","b","b","a","c","a","b","b","c","c","b","b","a","b","c","a","b","c","a","c","c","b","c","b","c"
"7376","c","b","b","c","c","a","a","a","c","a","c","a","c","c","b","a","b","b","b","b","b","b","a","a","c","a","b","c","c","c","b","b","c","b","c","b","a","b","a","c","b","c","b","c","c","a","a","b","c","c","c","b","c","a","a"
"7377","a","a","b","a","b","c","a","c","c","a","a","a","b","b","b","c","b","a","a","b","b","c","a","c","c","b","b","c","c","a","c","c","c","b","b","c","b","c","a","c","b","b","c","c","c","b","b","c","c","c","b","a","b","c","a"
"7378","a","a","a","a","a","c","c","a","c","a","a","a","c","c","b","b","b","a","c","b","b","a","a","c","c","b","a","c","b","c","b","a","c","a","c","b","a","b","b","c","c","a","b","a","c","a","b","b","a","b","a","c","b","a","b"
"7379","b","a","c","a","a","a","b","b","a","c","b","b","b","c","c","c","a","c","c","c","a","a","c","c","a","c","b","b","b","b","a","a","b","a","a","c","b","b","b","b","b","c","c","a","b","b","b","b","a","b","c","b","b","c","c"
"7380","c","b","c","b","b","a","a","c","a","a","b","b","c","c","b","a","c","c","c","b","b","b","b","b","c","c","a","c","a","a","c","b","c","c","c","c","b","c","b","c","a","b","b","a","c","c","c","c","a","c","c","a","b","b","c"
"7381","c","b","b","b","b","a","a","c","b","a","c","b","c","b","b","a","b","b","b","c","c","c","b","b","a","c","a","a","a","b","a","b","c","c","b","b","b","b","b","c","a","c","b","a","c","b","b","c","b","b","c","b","c","a","a"
"7382","c","b","a","b","b","c","b","c","a","c","c","a","b","a","b","c","a","c","c","c","a","c","c","b","a","c","b","c","b","b","b","c","c","a","c","a","a","c","b","c","b","a","a","a","a","a","b","c","b","b","c","c","b","a","b"
"7383","c","b","b","c","c","a","b","b","b","a","b","c","b","a","b","a","b","a","b","b","c","a","a","b","a","c","a","c","a","a","c","b","b","b","a","a","c","a","b","b","c","b","c","a","c","a","c","a","b","b","b","b","c","b","c"
"7384","c","b","b","b","b","b","b","c","a","c","a","b","b","b","c","c","b","a","b","c","c","b","c","a","c","c","b","c","a","a","b","b","b","b","b","b","a","b","b","a","b","b","c","a","b","b","c","c","a","c","b","c","a","c","c"
"7385","a","a","c","b","b","c","c","b","a","c","a","b","a","c","a","b","a","c","c","b","c","a","c","b","c","c","a","b","a","a","a","c","a","a","b","b","c","c","a","b","a","b","c","a","c","c","c","a","c","b","a","b","c","b","b"
"7386","a","a","b","c","c","c","a","c","b","a","c","b","c","a","c","a","c","b","a","c","c","b","b","a","b","c","b","b","a","c","c","b","b","c","c","c","c","a","c","c","c","b","c","c","a","c","c","b","c","b","b","b","b","b","b"
"7387","c","b","b","c","a","c","c","b","b","b","a","a","b","b","c","b","a","a","a","c","c","a","c","c","b","a","b","b","b","c","b","b","a","a","b","b","c","c","c","a","c","a","c","c","c","a","b","c","b","c","b","a","c","a","b"
"7388","c","a","b","b","b","b","c","a","b","c","a","b","c","a","a","b","c","b","b","b","a","a","c","b","c","c","b","b","a","a","a","a","b","c","b","c","b","b","c","b","c","a","c","c","c","a","a","c","b","c","c","a","c","a","c"
"7389","c","c","c","b","c","c","a","c","a","c","c","a","c","a","c","a","a","c","c","a","b","b","c","b","b","b","a","b","b","c","b","b","a","b","c","b","a","c","a","a","b","b","a","a","b","b","c","b","a","c","b","b","a","b","a"
"7390","b","b","b","a","a","c","a","b","c","b","a","a","b","b","c","b","b","a","a","c","b","c","a","c","c","c","b","c","b","c","c","a","b","b","c","a","c","c","a","c","c","b","c","a","b","a","a","c","c","a","b","b","b","b","b"
"7391","c","b","b","c","c","c","a","a","b","a","a","a","a","a","c","b","a","c","b","a","c","b","c","b","b","a","a","b","b","c","c","b","b","a","a","a","c","b","c","b","b","a","c","b","b","b","b","a","b","b","a","c","a","a","b"
"7392","b","b","b","c","c","c","b","b","c","b","c","b","b","c","b","a","c","c","c","c","b","b","b","b","c","c","b","b","a","c","c","b","a","c","c","a","b","c","b","c","b","b","c","a","c","b","c","c","c","a","c","a","b","b","b"
"7393","c","b","b","c","a","c","b","b","b","b","c","a","c","b","a","c","b","b","a","b","c","a","a","c","a","a","b","c","c","b","c","c","c","c","b","c","b","c","c","c","a","a","c","c","b","c","a","c","b","c","a","c","b","b","a"
"7394","c","b","b","c","c","b","c","c","c","a","b","a","c","c","b","a","b","a","c","b","b","b","c","c","c","a","b","a","c","b","a","c","c","b","b","b","b","c","b","b","c","c","b","b","a","a","b","a","b","a","c","c","c","a","b"
"7395","c","b","a","a","b","b","c","c","c","c","b","b","b","b","c","b","c","c","b","b","b","b","c","b","b","a","b","b","a","c","c","b","a","c","c","c","c","a","a","c","c","b","c","a","a","a","b","b","c","b","c","a","b","c","b"
"7396","c","a","b","a","a","b","b","b","a","c","c","b","a","a","b","a","b","a","c","c","c","b","c","b","b","c","b","a","a","c","a","c","b","c","c","c","a","c","c","c","c","a","b","b","b","c","a","b","a","c","c","b","b","c","a"
"7397","c","b","a","c","c","c","b","c","b","a","a","c","b","a","b","b","a","b","c","c","b","c","b","a","c","c","a","a","b","b","c","a","c","a","c","c","a","c","b","c","c","b","b","a","a","c","c","a","c","b","c","b","a","b","c"
"7398","b","a","b","c","c","b","b","a","b","c","c","b","c","b","c","a","b","c","b","c","b","b","c","a","c","a","c","c","a","b","b","b","b","a","b","b","a","b","b","b","a","a","c","b","a","b","b","c","a","b","b","c","c","a","a"
"7399","c","a","b","c","c","a","a","b","c","a","c","b","c","c","b","c","a","c","c","c","c","a","b","c","c","b","a","a","b","c","c","b","a","a","a","c","c","c","a","c","c","a","b","a","a","a","b","a","a","b","b","b","c","a","c"
"7400","b","a","b","b","b","b","a","c","b","c","a","a","c","b","a","c","b","b","a","b","b","c","c","c","a","a","b","b","b","b","c","a","c","a","c","b","c","c","b","c","c","b","c","b","a","a","c","c","b","b","c","b","c","a","b"
"7401","c","a","b","b","c","a","a","c","a","a","b","b","b","b","b","c","a","a","b","a","c","c","c","a","b","b","b","c","c","c","b","c","b","b","a","b","b","b","b","b","a","a","c","a","c","c","c","b","b","c","c","a","c","b","a"
"7402","c","b","a","c","b","a","b","c","b","a","c","b","c","a","c","a","c","c","a","b","c","b","c","a","c","c","b","c","a","c","c","b","c","c","c","a","c","c","b","a","a","a","b","a","b","c","b","a","a","b","a","a","c","c","c"
"7403","b","c","b","b","b","b","a","b","b","c","a","a","a","a","c","b","c","a","c","c","c","a","c","c","c","c","a","b","b","c","a","a","a","a","c","b","b","a","c","c","a","a","c","c","a","c","b","a","b","b","a","c","a","a","c"
"7404","c","a","b","c","c","a","b","b","b","c","b","b","c","a","b","b","a","b","c","c","c","b","b","b","a","c","c","c","b","b","a","b","c","a","b","c","b","a","b","b","a","b","c","a","c","c","b","b","b","c","b","b","c","a","a"
"7405","c","b","b","c","b","a","a","b","c","c","b","b","c","c","b","c","b","a","b","b","a","b","c","a","c","c","b","b","b","c","c","b","b","a","b","c","c","b","a","a","a","b","a","c","b","a","c","c","c","a","c","a","b","b","b"
"7406","c","b","b","c","c","a","b","b","b","c","c","b","b","a","a","c","b","b","b","b","c","b","b","b","c","c","c","c","a","b","c","a","c","b","b","b","c","b","b","a","a","b","a","b","b","c","a","b","c","a","c","b","c","c","b"
"7407","b","a","a","b","b","c","b","a","a","c","b","c","c","b","c","a","a","b","a","c","b","a","a","c","c","b","b","c","b","b","c","c","c","b","a","c","a","c","a","c","b","b","b","a","a","b","b","b","c","b","b","a","b","b","a"
"7408","a","a","b","a","a","c","a","c","c","c","b","a","c","b","b","a","b","c","a","c","b","c","c","b","a","a","b","b","b","b","c","b","c","a","b","b","c","c","c","a","b","b","b","b","b","b","b","a","a","c","a","c","a","c","c"
"7409","a","a","b","c","c","c","a","b","c","a","a","c","b","b","c","b","a","c","a","c","b","a","c","a","c","a","a","b","a","c","c","a","c","a","a","c","b","c","c","b","a","b","c","c","c","c","a","b","c","a","b","a","c","b","b"
"7410","a","a","b","c","c","c","a","c","b","c","c","c","a","b","a","b","a","c","a","b","a","b","b","b","b","c","b","a","a","c","a","a","c","c","a","c","b","a","c","b","c","c","b","c","b","a","b","b","c","b","b","b","c","b","c"
"7411","a","a","b","c","a","c","b","a","c","b","c","c","c","c","c","c","b","c","c","b","c","a","c","c","a","c","a","b","b","b","a","a","a","a","c","b","b","c","c","c","a","a","c","c","b","c","a","c","b","c","a","a","c","c","c"
"7412","c","b","a","a","b","a","a","a","a","b","b","b","c","a","b","a","b","c","a","c","b","c","c","a","a","c","a","b","c","a","c","a","b","b","b","a","c","c","a","a","b","b","b","a","b","b","c","b","c","c","c","b","b","b","c"
"7413","a","a","b","a","a","b","a","a","c","b","b","b","c","c","b","b","c","b","b","b","c","b","c","a","b","b","a","b","a","c","a","b","c","c","a","b","b","b","c","b","a","a","a","b","c","c","a","c","b","c","c","a","c","a","c"
"7414","b","b","a","b","b","a","b","c","b","c","b","b","b","a","c","b","b","a","c","c","a","b","a","b","c","c","b","c","a","b","c","b","c","a","b","c","c","b","b","b","c","b","b","a","c","c","c","b","a","c","c","b","b","a","a"
"7415","b","b","c","b","b","c","b","c","a","c","c","a","c","c","b","c","b","b","b","b","a","b","a","b","b","c","c","c","a","a","a","a","c","b","b","c","a","a","a","c","a","a","a","c","c","c","a","c","b","c","a","b","b","a","c"
"7416","c","b","b","b","b","c","b","c","b","c","a","a","b","a","a","c","a","b","c","b","a","b","a","b","a","c","c","c","a","b","c","b","b","c","c","b","a","c","b","a","b","a","b","a","b","b","b","a","a","b","c","b","c","a","b"
"7417","a","a","b","c","c","b","b","b","c","a","c","b","a","b","c","c","b","c","a","c","c","b","a","a","c","a","c","c","c","b","c","b","c","a","c","c","a","c","c","b","a","b","b","b","b","c","a","c","a","c","c","c","b","a","b"
"7418","c","b","b","a","c","a","a","b","b","a","c","b","b","a","b","c","a","c","a","b","c","c","a","b","b","c","a","c","a","c","b","b","c","b","c","a","c","c","a","b","c","b","b","b","b","c","c","c","b","c","c","a","c","a","a"
"7419","c","a","b","a","a","b","a","c","a","b","a","b","c","c","a","b","b","c","b","c","c","c","c","a","a","c","b","a","c","b","c","b","a","b","c","a","b","a","b","c","c","b","c","a","b","c","b","b","a","b","a","b","c","b","c"
"7420","a","a","b","b","b","b","a","b","b","c","b","b","b","a","a","a","c","b","a","b","b","a","b","c","c","c","a","b","b","c","c","a","b","a","b","b","a","a","c","c","b","c","c","c","c","b","b","b","a","a","c","c","b","c","b"
"7421","c","b","a","c","c","a","b","c","c","a","b","c","c","b","a","b","b","b","a","a","b","a","b","a","b","c","b","c","b","c","c","c","c","b","a","c","b","a","a","b","c","c","c","a","b","c","b","c","b","a","a","b","b","b","c"
"7422","c","b","b","c","c","a","b","b","c","a","c","a","b","c","a","c","b","b","c","b","c","b","a","b","c","c","c","c","b","a","c","b","b","b","b","c","b","c","a","c","a","b","b","b","c","c","b","c","a","c","a","a","c","a","c"
"7423","c","b","b","c","b","c","c","a","b","c","b","b","c","a","a","b","c","b","a","a","c","c","b","b","b","b","a","c","a","c","b","c","c","a","a","b","b","b","a","b","c","a","b","c","c","c","c","b","c","c","b","b","a","c","a"
"7424","b","b","b","c","c","a","b","c","b","c","b","a","b","b","c","a","a","b","a","a","b","b","c","a","b","c","b","c","c","c","a","c","c","c","b","b","b","b","b","b","a","c","c","a","b","b","b","b","b","b","b","b","b","b","c"
"7425","a","b","a","c","c","c","b","c","b","b","a","a","a","a","b","b","c","c","b","a","c","a","b","b","b","a","b","b","a","b","b","b","c","b","b","b","b","c","a","c","c","b","a","c","c","a","c","c","c","b","c","b","c","b","c"
"7426","c","b","b","c","c","a","b","b","b","c","b","b","b","a","c","c","a","c","c","a","c","c","c","b","b","c","b","c","b","b","c","b","c","b","c","c","b","b","a","a","c","a","b","a","c","b","b","c","b","a","a","b","c","a","b"
"7427","c","b","b","c","a","b","b","b","b","b","b","a","b","a","b","a","b","a","c","c","b","a","c","c","b","a","a","b","c","a","b","b","c","b","b","a","b","b","a","c","c","b","c","a","b","c","c","a","b","c","c","b","c","b","b"
"7428","a","a","b","c","c","b","b","c","c","c","b","b","a","c","c","b","a","c","c","a","b","b","b","b","b","c","c","b","a","b","a","a","b","a","c","c","a","c","a","c","c","b","a","b","b","b","a","c","a","b","c","b","b","b","b"
