"subject_id","V1__1","V2__1","V1__2","V2__2","V1__3","V2__3","V1__4","V2__4","V1__5","V2__5","V1__6","V2__6","V1__7","V2__7","V1__8","V2__8"
"1152","f","g","b","g","b","e","f","g","g","f","h","c","e","a","a","a"
"1153","f","f","f","h","b","g","e","f","h","e","g","b","c","a","a","b"
"1154","f","f","g","e","b","e","a","g","e","g","g","e","g","b","c","a"
"1155","b","g","f","f","e","h","b","f","g","f","h","c","e","a","a","b"
"1156","e","e","h","g","d","g","a","e","d","e","h","f","e","b","b","a"
"1157","f","h","b","f","d","e","g","g","g","e","g","c","d","a","a","a"
"1158","d","e","h","g","e","h","a","f","c","e","h","d","e","b","b","a"
"1159","b","g","f","e","f","g","a","f","g","f","h","d","e","a","a","a"
"1160","f","d","f","g","a","g","a","d","e","f","g","f","f","b","f","a"
"1161","e","g","g","g","e","h","e","f","g","e","f","b","c","a","a","b"
"1162","f","g","b","g","d","f","g","g","g","d","f","b","c","a","a","a"
"1163","a","f","f","e","f","g","a","f","c","e","g","f","g","b","g","a"
"1164","h","f","d","d","b","f","d","h","g","g","g","c","d","a","a","a"
"1165","h","f","d","e","b","g","e","h","g","f","g","c","d","a","a","a"
"1166","f","g","c","g","c","f","g","g","g","e","g","b","d","a","a","a"
"1167","g","g","c","g","c","f","g","g","g","e","g","b","c","a","a","a"
"1168","g","g","c","g","e","e","g","g","g","e","g","b","d","a","a","b"
"1169","a","f","a","g","d","g","g","g","g","e","g","c","f","b","e","a"
"1170","d","g","g","g","c","g","e","f","g","e","g","b","c","a","a","b"
"1171","f","g","b","g","d","f","g","g","f","e","g","b","d","a","a","a"
"1172","g","e","f","h","b","g","c","d","g","g","h","c","e","a","a","a"
"1173","f","g","b","h","a","f","e","e","g","f","g","c","f","a","b","a"
"1174","g","f","d","h","a","g","b","e","f","f","h","c","f","a","b","a"
"1175","g","g","d","h","b","f","f","f","g","e","g","b","d","a","a","b"
"1176","a","a","b","b","e","c","g","d","g","g","f","h","d","g","f","f"
"1177","e","g","a","e","g","e","g","h","b","e","g","e","g","b","b","a"
"1178","f","g","b","g","d","f","e","f","g","d","h","b","d","a","a","b"
"1179","g","f","g","h","b","g","a","d","f","e","g","d","e","b","a","a"
"1180","g","g","d","g","b","f","f","f","h","f","f","d","c","b","a","a"
"1181","c","f","a","d","g","f","e","h","a","f","e","d","g","c","g","a"
"1182","c","g","e","e","g","g","b","g","g","e","g","d","e","a","a","a"
"1183","c","g","d","d","g","g","b","g","g","e","h","b","d","a","a","b"
"1184","g","g","d","g","c","e","g","g","g","f","e","c","b","b","a","a"
"1185","d","g","b","d","g","e","e","h","d","f","h","e","f","a","a","a"
"1186","h","g","f","g","b","f","f","f","g","e","f","c","c","a","a","a"
"1187","b","f","e","e","h","g","b","g","a","e","g","e","g","b","d","a"
"1188","b","d","g","f","h","h","b","g","b","e","g","e","e","b","c","a"
"1189","f","g","b","f","e","f","f","g","g","e","g","c","d","a","a","a"
"1190","g","f","b","e","b","g","f","h","h","f","f","c","c","a","a","a"
"1191","b","f","c","e","h","g","a","g","e","f","h","c","f","b","c","a"
"1192","f","f","b","g","a","e","d","e","g","g","g","d","f","b","e","a"
"1193","g","f","c","e","a","g","d","h","g","f","g","d","e","b","b","a"
"1194","e","g","f","e","g","g","b","g","e","e","g","c","e","a","a","a"
"1195","a","a","b","b","f","c","g","e","h","g","e","h","c","f","f","d"
"1196","c","d","g","f","e","h","a","g","a","e","g","e","g","b","f","a"
"1197","g","f","c","f","a","f","e","g","h","f","g","c","d","b","a","a"
"1198","d","c","g","f","e","h","a","g","a","e","e","e","g","b","g","a"
"1199","h","g","e","g","e","g","g","g","f","d","e","b","b","a","a","b"
"1200","g","f","c","e","a","f","b","h","f","g","f","d","f","b","g","a"
"1201","d","g","b","g","d","e","e","g","g","e","h","b","e","a","a","a"
"1202","c","g","d","e","f","g","b","g","g","f","h","b","e","a","a","b"
"1203","g","g","d","g","b","e","f","e","g","g","g","c","d","a","a","a"
"1204","g","e","e","g","a","g","a","e","e","e","g","e","f","b","f","a"
"1205","f","g","a","g","a","e","g","f","g","g","f","d","e","b","d","a"
"1206","e","e","f","g","a","g","c","f","h","g","g","c","e","a","a","a"
"1207","b","f","g","e","g","h","b","g","e","e","g","d","f","a","a","a"
"1208","c","f","g","f","h","h","b","g","b","d","h","e","d","b","b","a"
"1209","f","g","c","g","c","f","g","g","h","f","f","c","c","a","a","a"
"1210","f","g","b","g","e","f","h","g","f","e","f","c","d","a","a","a"
"1211","g","f","e","g","d","f","g","g","g","e","e","c","b","a","a","a"
"1212","g","f","e","h","b","g","f","g","g","e","g","b","c","a","a","a"
"1213","h","f","d","d","a","e","b","g","g","h","g","e","f","b","c","a"
"1214","g","e","c","c","a","e","b","h","f","h","g","e","g","b","c","a"
"1215","e","d","g","f","d","h","a","g","a","d","f","d","g","b","g","a"
"1216","f","e","g","h","d","h","e","f","g","e","f","b","b","a","a","b"
"1217","c","f","f","f","f","g","a","g","g","f","h","d","e","b","a","a"
"1218","e","g","b","g","d","f","f","g","h","d","h","b","d","a","a","b"
"1219","h","g","e","g","b","f","d","e","g","f","e","d","c","a","a","a"
"1220","f","f","c","e","a","e","b","g","f","g","f","d","f","b","g","a"
"1221","b","f","d","e","h","g","c","g","d","e","h","e","f","a","a","a"
"1222","g","g","d","g","e","e","g","g","g","e","e","b","b","a","a","a"
"1223","g","f","f","h","a","g","b","e","g","f","g","d","e","a","a","a"
"1224","h","g","d","f","b","g","e","g","f","e","f","b","d","a","a","b"
"1225","b","g","g","g","d","d","a","g","f","g","h","c","f","a","b","a"
"1226","d","g","b","d","g","e","f","h","d","e","h","e","e","a","a","a"
"1227","d","g","a","g","d","f","f","g","g","d","h","b","e","a","a","a"
"1228","g","f","d","h","a","g","a","d","f","e","f","e","f","b","f","a"
"1229","c","g","d","e","h","f","c","g","a","f","g","d","g","b","c","a"
"1230","a","a","c","a","g","c","h","e","g","g","c","h","b","f","f","e"
"1231","f","f","f","h","a","g","a","d","e","d","h","f","f","b","d","a"
"1232","c","h","a","g","e","g","d","g","g","d","h","b","g","a","b","a"
"1233","g","g","b","e","a","g","d","h","g","e","g","c","g","a","b","a"
"1234","g","f","d","h","a","g","b","e","f","f","h","d","f","a","b","a"
"1235","e","g","c","g","b","f","e","g","g","d","h","b","e","a","a","a"
"1236","f","g","c","g","b","e","f","f","h","f","g","c","d","a","a","a"
"1237","f","g","d","h","a","g","e","f","g","e","h","b","d","a","a","a"
"1238","e","g","c","e","h","f","d","g","g","f","g","d","d","a","a","a"
"1239","d","g","g","f","f","g","c","f","g","f","g","c","d","a","a","a"
"1240","a","h","c","e","h","f","c","g","e","d","h","c","f","a","b","b"
"1241","h","g","d","g","c","e","g","f","g","f","e","c","c","a","a","a"
"1242","h","d","c","d","a","f","b","h","f","g","g","e","f","b","c","a"
"1243","f","g","a","g","a","d","f","e","g","g","f","e","e","b","d","a"
"1244","g","f","c","f","c","g","g","g","g","e","f","c","c","b","a","a"
"1245","g","f","d","h","a","f","d","d","g","f","g","c","f","a","a","a"
"1246","f","e","h","g","c","g","a","f","e","f","g","d","d","b","b","a"
"1247","g","f","b","g","a","e","e","e","g","g","f","e","e","b","e","a"
"1248","e","g","a","g","c","f","f","g","g","e","h","c","f","a","a","a"
"1249","b","g","c","d","h","f","c","h","d","f","h","d","g","a","a","a"
"1250","g","e","h","h","c","g","a","e","f","e","f","c","d","a","a","a"
"1251","f","h","b","g","e","f","e","g","g","d","h","b","d","a","a","a"
"1252","e","g","b","g","e","f","e","g","h","e","g","b","d","a","a","b"
"1253","a","f","f","e","h","h","c","g","a","d","g","e","f","b","c","a"
"1254","f","g","c","h","b","e","g","f","h","f","g","c","d","a","a","a"
"1255","g","f","f","h","b","g","c","e","g","f","f","c","d","a","a","a"
"1256","h","f","f","h","c","g","f","g","e","e","e","b","b","a","a","a"
"1257","g","f","c","h","b","e","g","f","g","f","g","c","d","a","a","a"
"1258","d","e","h","g","e","g","a","f","d","f","g","d","f","b","b","a"
"1259","f","g","b","g","e","f","e","g","h","e","g","b","c","a","a","b"
"1260","b","h","a","f","f","g","e","g","g","e","h","b","f","a","a","a"
"1261","h","f","f","h","a","g","b","d","f","f","g","d","f","a","b","a"
"1262","g","g","c","g","a","f","d","d","h","g","g","e","e","b","c","a"
"1263","d","h","a","g","e","f","f","g","g","d","h","b","f","a","a","a"
"1264","c","g","b","e","h","f","d","g","b","f","h","e","g","b","b","a"
"1265","h","f","d","f","b","g","e","h","g","f","f","c","d","b","a","a"
"1266","h","g","d","e","b","f","e","h","g","f","f","c","d","a","a","a"
"1267","d","g","g","f","g","h","a","g","e","e","g","d","f","a","a","a"
"1268","c","g","e","d","h","g","c","g","e","e","g","e","f","a","a","a"
"1269","a","f","e","d","h","f","c","h","c","f","g","d","f","a","b","a"
"1270","g","e","e","h","a","g","a","d","g","f","g","e","f","b","f","a"
"1271","g","e","e","h","a","g","b","d","f","f","h","e","f","b","b","a"
"1272","g","h","d","g","f","f","g","g","f","d","e","b","b","a","a","a"
