"subject_id","V1__1","V2__1","V1__2","V2__2","V1__3","V2__3","V1__4","V2__4","V1__5","V2__5","V1__6","V2__6","V1__7","V2__7","V1__8","V2__8"
"1152","d","d","b","e","b","c","d","d","d","d","e","b","c","a","a","a"
"1153","d","d","d","e","a","e","c","d","e","c","e","a","b","a","a","a"
"1154","d","d","d","c","a","c","a","e","c","e","e","c","e","a","b","a"
"1155","a","e","d","d","c","e","b","d","e","d","e","b","c","a","a","a"
"1156","c","d","e","e","c","e","a","c","c","c","e","d","c","b","b","a"
"1157","d","e","a","d","c","d","e","e","e","c","d","b","c","a","a","a"
"1158","c","c","e","d","c","e","a","d","b","c","e","c","d","a","a","a"
"1159","b","d","d","d","d","e","a","d","d","d","e","b","c","a","a","a"
"1160","d","c","d","e","a","e","a","c","c","d","e","d","d","b","d","a"
"1161","d","d","e","d","c","e","c","d","e","d","d","a","b","a","a","a"
"1162","d","e","b","e","c","d","e","d","e","c","d","a","b","a","a","a"
"1163","a","d","d","d","d","e","a","d","b","c","e","d","d","b","d","a"
"1164","e","d","c","c","a","d","c","e","e","d","d","b","c","a","a","a"
"1165","e","d","b","c","a","d","c","e","e","d","d","b","c","a","a","a"
"1166","d","d","b","e","b","d","e","e","e","c","d","b","b","a","a","a"
"1167","e","e","b","e","b","d","d","d","d","c","d","b","b","a","a","a"
"1168","d","e","b","e","c","c","d","e","d","d","d","b","b","a","a","a"
"1169","a","d","a","e","c","e","d","d","e","c","d","b","d","a","c","a"
"1170","c","d","e","e","b","e","c","d","e","c","e","a","b","a","a","a"
"1171","d","e","a","e","c","d","e","e","d","d","e","b","c","a","a","a"
"1172","e","c","d","e","a","e","b","c","d","d","e","b","c","a","a","a"
"1173","d","e","b","e","a","d","c","c","e","d","e","b","d","a","a","a"
"1174","e","d","c","e","a","e","a","c","d","d","e","b","d","a","a","a"
"1175","e","d","c","e","a","d","d","d","e","c","e","a","b","a","a","a"
"1176","a","a","a","a","c","b","d","c","e","d","d","e","c","d","d","d"
"1177","c","e","a","c","e","c","d","e","a","c","e","c","e","b","b","a"
"1178","d","e","b","e","c","d","c","d","d","c","e","a","c","a","a","a"
"1179","d","d","e","e","b","e","a","c","d","c","e","c","c","a","a","a"
"1180","e","d","c","e","a","d","d","d","e","d","d","b","b","a","a","a"
"1181","b","d","a","b","e","d","d","e","a","d","c","c","e","b","e","a"
"1182","b","e","c","c","e","e","b","d","e","d","d","b","c","a","a","a"
"1183","b","e","c","c","d","e","b","e","e","c","e","b","c","a","a","a"
"1184","e","e","b","d","b","c","e","e","e","d","c","b","b","a","a","a"
"1185","c","e","a","c","e","d","d","e","c","d","e","c","d","a","a","a"
"1186","e","d","d","e","a","d","d","d","e","d","d","b","b","a","a","a"
"1187","a","d","c","c","e","e","b","e","a","c","e","c","d","b","c","a"
"1188","a","c","e","d","e","e","b","e","a","d","e","c","c","a","b","a"
"1189","d","e","b","d","d","d","d","e","e","c","d","b","b","a","a","a"
"1190","d","d","b","c","a","e","d","e","e","d","d","b","b","a","a","a"
"1191","a","d","b","c","e","e","a","e","d","d","e","b","d","a","b","a"
"1192","d","d","b","e","a","d","c","c","e","e","d","c","d","a","d","a"
"1193","e","d","b","c","a","d","c","e","e","d","e","b","c","a","a","a"
"1194","c","e","d","c","e","e","b","e","c","c","e","b","c","a","a","a"
"1195","a","a","b","a","d","b","e","c","e","e","c","e","b","d","d","c"
"1196","b","c","e","d","c","e","a","d","a","c","d","c","e","b","d","a"
"1197","d","d","b","d","a","d","c","e","e","d","d","b","b","a","a","a"
"1198","c","b","d","d","c","e","a","e","a","c","d","c","e","b","d","a"
"1199","e","e","c","e","c","d","d","d","d","c","c","a","a","a","a","a"
"1200","e","d","b","c","a","d","b","e","d","d","d","c","d","a","d","a"
"1201","c","e","a","e","b","d","c","e","e","d","e","b","c","a","a","a"
"1202","b","e","c","c","d","e","a","d","e","d","e","a","c","a","a","b"
"1203","e","e","b","e","a","c","d","d","e","d","d","b","c","a","a","a"
"1204","d","c","d","e","a","e","a","c","c","d","e","d","d","a","d","a"
"1205","d","d","a","e","a","c","d","d","e","d","d","c","c","a","c","a"
"1206","c","c","d","e","a","e","b","d","e","d","e","b","c","a","a","a"
"1207","a","d","d","c","e","e","b","e","c","c","e","c","d","a","a","a"
"1208","b","d","e","d","e","e","a","d","a","c","e","d","c","a","a","a"
"1209","d","e","b","d","b","d","e","d","e","d","d","b","b","a","a","a"
"1210","d","e","a","d","c","d","e","e","d","d","d","b","c","a","a","a"
"1211","e","d","d","e","b","d","e","d","d","d","c","b","b","a","a","a"
"1212","e","d","d","e","a","e","d","d","d","c","e","a","b","a","a","a"
"1213","e","d","c","c","a","c","a","e","d","e","e","c","d","a","b","a"
"1214","e","c","b","b","a","c","a","e","d","e","e","c","d","a","b","a"
"1215","c","b","d","d","c","e","a","d","a","c","d","c","e","b","d","a"
"1216","d","c","e","e","c","e","c","d","e","c","d","a","b","a","a","a"
"1217","b","d","d","d","d","e","a","d","d","d","e","b","d","a","a","a"
"1218","c","e","a","e","c","d","d","e","e","c","e","a","c","a","a","a"
"1219","e","d","d","e","a","d","c","d","e","d","d","b","b","a","a","a"
"1220","d","d","b","c","a","c","a","e","d","e","d","c","d","a","e","a"
"1221","a","d","b","c","e","e","b","e","c","d","e","c","d","a","a","a"
"1222","e","e","c","d","c","c","d","e","d","c","c","b","b","a","a","a"
"1223","e","d","d","e","a","d","a","c","d","d","e","b","d","a","a","a"
"1224","e","d","c","d","a","e","c","e","d","c","d","a","c","a","a","a"
"1225","a","e","d","d","c","c","a","d","d","d","e","b","d","a","a","a"
"1226","c","e","b","c","e","d","d","e","c","c","e","c","c","a","a","a"
"1227","c","e","a","e","c","d","d","d","e","c","e","a","c","a","a","a"
"1228","e","d","c","e","a","d","a","b","d","c","d","d","d","a","d","a"
"1229","b","e","b","c","e","d","b","e","a","d","e","c","e","a","b","a"
"1230","a","a","b","a","d","b","e","c","e","e","b","e","a","d","d","c"
"1231","d","d","d","e","a","e","a","c","d","c","e","d","d","a","c","a"
"1232","b","e","a","d","c","d","c","d","d","c","e","b","d","a","a","a"
"1233","d","e","b","c","a","d","c","e","d","d","e","b","e","a","a","a"
"1234","e","d","c","e","a","d","a","c","d","d","e","b","d","a","a","a"
"1235","d","e","b","e","b","d","c","d","e","c","e","a","c","a","a","a"
"1236","d","d","b","e","a","c","d","d","e","d","e","b","c","a","a","a"
"1237","d","d","c","e","a","d","c","d","e","c","e","a","c","a","a","a"
"1238","c","e","b","c","e","d","c","e","d","d","d","b","b","a","a","a"
"1239","b","e","d","d","d","e","b","d","d","d","d","b","c","a","a","a"
"1240","a","e","b","c","e","d","b","e","c","c","e","b","d","a","a","a"
"1241","e","e","c","e","b","d","e","d","d","d","c","b","b","a","a","a"
"1242","e","c","b","c","a","d","b","e","d","e","e","c","d","a","b","a"
"1243","d","e","a","d","a","c","d","c","e","e","d","c","d","a","c","a"
"1244","e","d","b","d","b","e","d","e","e","c","d","b","b","a","a","a"
"1245","e","d","c","e","a","d","b","c","d","d","e","b","d","a","a","a"
"1246","d","c","e","e","b","e","a","d","c","d","d","c","c","a","a","a"
"1247","e","d","a","e","a","c","c","c","e","e","d","c","c","a","c","a"
"1248","c","e","a","e","b","d","d","d","e","d","e","b","d","a","a","a"
"1249","b","d","b","c","e","d","b","e","c","d","e","c","e","a","a","a"
"1250","e","d","e","e","b","e","a","d","d","d","d","b","c","a","a","a"
"1251","d","e","a","e","c","d","c","d","d","c","e","a","c","a","a","a"
"1252","d","d","b","e","c","d","d","e","e","c","e","a","b","a","a","a"
"1253","a","d","d","c","e","e","b","d","a","c","e","c","d","b","b","a"
"1254","d","e","b","e","a","d","d","d","e","d","e","b","c","a","a","a"
"1255","e","d","d","e","b","e","b","d","e","d","d","b","b","a","a","a"
"1256","e","d","d","e","b","d","d","d","c","d","c","b","b","a","a","a"
"1257","e","d","b","e","b","c","d","d","d","d","d","b","c","a","a","a"
"1258","c","c","e","d","c","e","a","d","c","d","e","c","d","a","a","a"
"1259","d","e","a","d","c","d","c","e","e","c","e","a","b","a","a","a"
"1260","a","e","a","d","d","d","c","d","d","c","e","b","d","a","a","a"
"1261","e","d","d","e","a","e","a","c","d","d","e","c","d","a","a","a"
"1262","e","d","b","e","a","d","c","c","e","d","d","c","c","a","b","a"
"1263","b","e","a","d","c","d","d","d","e","c","e","b","d","a","a","a"
"1264","b","e","a","c","e","d","c","e","a","d","e","c","d","a","b","a"
"1265","e","d","b","d","a","e","d","e","e","d","d","b","b","a","a","a"
"1266","e","d","c","c","a","d","c","e","d","d","d","b","c","a","a","a"
"1267","c","d","e","d","e","e","a","d","c","c","d","c","d","a","a","a"
"1268","b","e","c","c","e","d","b","e","c","c","d","c","d","a","a","a"
"1269","a","d","c","c","e","d","b","e","b","d","e","c","d","a","a","a"
"1270","d","c","c","e","a","e","a","c","d","d","d","c","d","a","d","a"
"1271","e","c","c","e","a","e","a","b","d","d","e","c","d","a","a","a"
"1272","e","e","c","d","d","d","d","d","d","c","c","b","b","a","a","a"
